datetime,Temp_C,Precip_in,Gage_height_ft,spec_cond,DO,pH,Turbidity,Nitrate_Nitrite
2019-02-08 00:00:00+00:00,20.3,0.0,4.8793750000000005,299.3020833333333,1.95,7.5,0.30416666666666664,0.40291666666666665
2019-02-09 00:00:00+00:00,20.325,0.0,4.716666666666667,301.5625,2.017708333333333,7.538541666666666,0.3,0.4120833333333333
2019-02-10 00:00:00+00:00,20.370833333333334,0.00010416666666666667,4.664270833333333,303.9479166666667,2.0052083333333335,7.503125,0.27291666666666664,0.4244791666666667
2019-02-11 00:00:00+00:00,20.417708333333334,0.0,4.7703125,304.1770833333333,1.890625,7.515625,0.25104166666666666,0.4170833333333333
2019-02-12 00:00:00+00:00,20.402083333333334,0.0,4.9971875,301.8333333333333,1.7510416666666666,7.5,0.203125,0.38958333333333334
2019-02-13 00:00:00+00:00,20.411458333333332,0.0,4.875520833333334,301.4270833333333,1.7947916666666666,7.502083333333334,0.20631578947368423,0.3902083333333333
2019-02-14 00:00:00+00:00,20.458333333333332,0.0,4.6528125000000005,304.7083333333333,1.9135416666666665,7.530208333333333,0.19999999999999998,0.4154166666666666
2019-02-15 00:00:00+00:00,20.527083333333334,0.0,4.7415625,305.6041666666667,1.8354166666666665,7.503125,0.29062499999999997,0.41395833333333326
2019-02-16 00:00:00+00:00,20.542708333333334,0.0,4.7840625,305.7708333333333,1.7302083333333333,7.501041666666667,0.31684210526315787,0.40802083333333333
2019-02-17 00:00:00+00:00,20.559375,0.0,4.8815625,304.59375,1.6458333333333333,7.501041666666667,0.3170212765957447,0.39864583333333337
2019-02-18 00:00:00+00:00,20.598958333333336,0.00010416666666666667,4.898958333333334,304.09375,1.6364583333333333,7.5,0.31666666666666665,0.3957291666666667
2019-02-19 00:00:00+00:00,20.60625,0.0,4.721354166666667,306.34375,1.7322916666666668,7.5,0.36947368421052634,0.40854166666666664
2019-02-20 00:00:00+00:00,20.618750000000002,0.0,4.671562499999999,307.8125,1.7562499999999999,7.5,0.4838709677419355,0.4170833333333333
2019-02-21 00:00:00+00:00,20.642708333333335,0.0,4.7434375,307.4375,1.7093749999999999,7.5,0.45789473684210524,0.4141666666666666
2019-02-22 00:00:00+00:00,20.64166666666667,0.0,4.7028125,307.6458333333333,1.6791666666666665,7.5,0.45104166666666673,0.4132291666666666
2019-02-23 00:00:00+00:00,20.683333333333334,0.0,4.651666666666666,308.6145833333333,1.7270833333333335,7.5,0.4322916666666667,0.41656249999999995
2019-02-24 00:00:00+00:00,20.70625,0.0017708333333333335,4.584479166666667,309.25,1.758333333333333,7.502083333333334,0.4135416666666667,0.4261458333333333
2019-02-25 00:00:00+00:00,20.659375,0.0,4.4548958333333335,310.6666666666667,1.9229166666666666,7.51875,0.4094736842105263,0.43687499999999996
2019-02-26 00:00:00+00:00,20.691666666666666,0.0,4.466145833333333,311.625,1.846875,7.508333333333333,0.38736842105263164,0.4417708333333334
2019-02-27 00:00:00+00:00,20.7,0.0032291666666666666,4.5486458333333335,311.3645833333333,1.7604166666666667,7.504166666666666,0.2833333333333333,0.4371875
2019-02-28 00:00:00+00:00,20.709374999999998,0.0003125,4.603541666666667,310.6770833333333,1.7406249999999999,7.5,0.20520833333333333,0.4296875
2019-03-01 00:00:00+00:00,20.7125,0.0078125,4.529166666666667,311.2291666666667,1.7552083333333333,7.501041666666667,0.19895833333333335,0.43302083333333335
2019-03-02 00:00:00+00:00,20.732291666666665,0.0022916666666666667,4.562083333333333,311.625,1.7562499999999999,7.5,0.19010989010989013,0.43375
2019-03-03 00:00:00+00:00,20.741666666666667,0.0,4.639375,311.9270833333333,1.758333333333333,7.501041666666667,0.1872340425531915,0.4348958333333333
2019-03-04 00:00:00+00:00,20.728125,0.0071874999999999994,4.788125,311.375,1.789583333333333,7.510416666666667,0.18645833333333336,0.4276041666666666
2019-03-05 00:00:00+00:00,20.723958333333332,0.0026041666666666665,4.708125,312.1979166666667,1.85625,7.502083333333334,0.19479166666666667,0.43135416666666665
2019-03-06 00:00:00+00:00,20.734375,0.0,4.666979166666667,312.4375,1.9291666666666665,7.5249999999999995,0.19895833333333335,0.43863157894736843
2019-03-07 00:00:00+00:00,20.748958333333334,0.0,4.7326041666666665,312.09375,1.9166666666666667,7.505208333333333,0.2021739130434783,0.4395833333333334
2019-03-08 00:00:00+00:00,20.752083333333335,0.0,4.883152173913044,310.7916666666667,1.8239583333333333,7.5,0.2,0.4288541666666667
2019-03-09 00:00:00+00:00,20.753125,0.0,4.9771875,309.5625,1.7427083333333335,7.5,0.20000000000000004,0.4127368421052632
2019-03-10 00:00:00+00:00,20.75,0.0,5.001666666666666,307.1875,1.7416666666666665,7.5,0.20625000000000002,0.4084375
2019-03-11 00:00:00+00:00,20.777083333333334,0.0,4.88375,305.3854166666667,1.7885416666666665,7.5,0.2197916666666667,0.41479166666666667
2019-03-12 00:00:00+00:00,20.723958333333332,0.0004166666666666667,4.823958333333333,302.03125,1.9114583333333333,7.5,0.2927083333333333,0.4180208333333333
2019-03-13 00:00:00+00:00,20.620833333333334,0.0,4.773854166666667,299.1770833333333,2.025,7.5,0.30104166666666665,0.4223958333333333
2019-03-14 00:00:00+00:00,20.527083333333334,0.0,4.8190625,297.25,2.0208333333333335,7.5,0.30520833333333336,0.41260416666666666
