Datetime,AMES SINK/S555,MUNSON SLOUGH @ CAPITAL CIRCLE,FORDS ARM TRIB@MERD,ALFORD ARM TRIB@BUCK,CENTRAL D.D.@ORANGE,WEST DRAINAGE DITCH @ ROBERTS AVE,LAKE KANTURK OUTFALL,LAKE LAFAYETTE OUTFALL,NE D.D.@MAHAN DR,PARK AV D.D.@ VIOLET - S100,LAKE JACKSON FACILITY AKA 64/606,NE Drainage Ditch @ Centerville and Blairstone,Central Drainage Ditch @ Lake Bradford Road,Boone Blvd Holding pond (City ID# 700),St. Marks River @ San Marcos de Apalachee S.P.,Still Creek at Capitola Rd,Lake Iamonia Outfall @ Meridian Rd,LEON HIGH SCHOOL STORMWATER INLET,LAKE BRADFORD,ST. MARKS RIVER @ TRAM RD,LAKE KINSALE OUTFALL,LAKE MUNSON OUTFALL,MUNSON SLOUGH @ OAKRIDGE ROAD,BLACK CREEK @ CR 267,LOST CREEK @ ARRAN RD (CR 368),BRADFORD BROOK @ AENON CHURCH ROAD,WEST DRAINAGE DITCH @ US 90,ALFORD ARM TRIB@MICC,EAST D.D.@ADAMS ST,QUINCY CREEK@SR 267,FISHER CREEK @ SPRINGHILL RD.,WAKULLA RIVER AT BOAT TRAM,"John Knox Pond, Megginnis Tributary",Lake Jackson - Miller Landing Road,Lauder Pond near Thomasville/Bannerman Rd,Regional Stormwater Facility - City of Tallahassee,Southwood SW Pond SB111B,Southwood SW Pond WD005,Lake Miccosukee @ US90 Outfall,LAKE IAMONIA EAST,LAKE KILLARNY AT MCLAUGHLIN DRIVE,LAKE KANTURK AT CLIFDEN DR,INDIAN SPRING RUN AT SR61,ST. MARKS RIVER - UPPER DISCHARGE BEFORE SWALLET
1/25/2016 0:00,11.62163889,26.33284434,101.0364937,45.53329175,30.50832269,37.82869097,73.51000214,43.17049974,46.84438228,60.62153855,96.19300936,64.16030173,44.54913889,138.7532188,-0.013541667,52.35722246,97.04200183,104.3180097,28.87134375,28.58275702,74.66791667,26.31073938,12.10125,31.7384375,27.58816667,40.28453472,48.45371875,56.81759722,42.46684722,128.9954722,40.12882292,5.154652762,137.3140278,83.66586403,161.2574444,47.37740909,34.63008681,29.52132342,78.666875,96.98255208,71.21645833,68.10697917,6.034791667,
1/26/2016 0:00,10.5028889,26.24177694,100.9964052,45.5036042,30.47505877,37.62270111,73.51000214,43.12905862,46.76274945,60.50627711,96.17030131,64.069347,44.4880625,138.5846944,0.39859375,52.22652749,97.04200183,104.3177321,28.91821875,28.40286117,74.66177083,26.2468331,11.40213541,31.69901042,27.11957292,40.251375,48.447,56.81737153,42.45113542,128.9517569,40.39871875,4.894062494,137.1109722,83.68544722,161.3231736,46.54917361,35.055,29.9223098,78.80515625,96.9996875,71.656875,68.66213542,6.039791667,
1/27/2016 0:00,9.45242013,26.17008393,100.9732999,45.46735407,30.46229836,37.57355177,73.51000214,43.1064385,46.71752463,60.47886437,96.15873942,64.00290608,44.374625,138.422125,0.69546875,52.09977472,97.04071683,104.3181833,28.9680625,28.27306941,74.660625,26.19169478,11.04546875,31.64135417,26.70077083,40.20745139,48.447,56.81103472,42.444,128.9350556,40.49278125,4.589531273,136.9068056,83.68784356,161.2584167,46.44498958,34.82536458,30.28230903,78.81989583,96.9921875,71.60739583,69.05328125,5.78625,
1/28/2016 0:00,8.508218772,26.12104801,100.9890106,45.42685064,30.45490292,37.58768408,73.51000214,43.09213265,46.75861793,60.49287508,96.15683025,63.98795836,43.29023264,138.2915868,0.528958333,52.0341667,97.06019652,104.3174198,29.02063194,28.19157635,74.67020833,26.14943698,10.86041665,31.58833333,26.31957292,40.17529861,48.447,56.811,42.45186458,129.1414792,40.58835417,4.501718777,136.703125,83.6759152,161.1976007,46.38932986,34.60682292,30.34958333,78.86223958,97.01161458,71.52213542,69.33171875,5.64625,
1/29/2016 0:00,8.172350681,26.09366024,100.973941,45.40909024,30.4650589,37.62822215,73.51000214,43.09739234,46.79389575,60.4990202,96.1650595,64.00153473,42.95818403,138.1842257,-0.309791667,51.95487822,97.07231318,104.3173504,29.06677778,28.13305212,74.66,26.10997605,10.7665625,31.54015625,26.0324375,40.13623611,48.4460625,56.815375,42.44915625,129.2048125,40.71319792,4.467934039,136.53625,83.67377881,161.137184,46.35573611,34.44269097,30.30755208,78.82994792,97.05197917,71.44442708,69.51692708,5.581875,
1/30/2016 0:00,7.917524401,26.05554485,100.9460071,45.37980207,30.44231654,37.5243849,73.51000214,43.07326054,46.76696869,60.46648636,96.12203684,63.94781936,41.99309722,138.0218819,0.000989583,51.74236112,97.06199847,104.318218,29.09849653,28.06886838,74.639375,26.06040937,10.69041664,31.46989583,25.79884375,40.08929167,48.44585417,56.81718056,42.44044097,128.9982847,40.76288542,4.43871525,136.3494444,83.64050023,161.0739549,46.34057986,34.31586806,30.18230903,78.85932292,97.13328125,71.38026042,69.63755208,5.54375,
1/31/2016 0:00,7.949538317,26.00003261,100.9300171,45.34678127,30.43283716,37.47929943,73.51000214,43.04162779,46.75511073,60.44909063,96.08450528,63.93071841,41.04665625,137.8691563,0.507135417,51.58524308,97.06199847,104.317281,29.12769792,28.0200134,74.63265625,26.00893406,10.64036457,31.41119792,25.5843125,40.05210417,48.44561111,56.81648611,42.434,128.9363403,40.71351042,4.316545169,136.1679861,83.62471986,161.0039896,46.33092708,34.19317708,30.01737847,78.88046875,97.22119792,71.30494792,69.70541667,5.5125,
2/1/2016 0:00,8.052628515,25.9435652,100.9293225,45.31403825,30.42643076,37.45990653,73.51000214,43.01977168,46.69985064,60.44422879,96.05993841,63.90926065,40.60106597,137.7262917,0.777239583,51.46163187,97.06045301,104.3176974,29.15372222,27.9788163,74.62578125,25.95009738,10.59114576,31.35791667,25.384625,40.01673958,48.44389236,56.81540972,42.43250694,128.9001597,40.57403125,4.283055607,136.0211806,83.61909414,160.9390417,46.3230625,34.07017361,29.83682292,78.876875,97.29546875,71.2503125,69.73838542,5.489583333,
2/2/2016 0:00,8.125979281,25.89182102,100.9267353,45.28698966,30.42775024,37.4455835,73.51000214,43.04246168,46.65526747,60.44580874,96.01898348,63.87999634,NaN,137.5845035,0.6909375,51.43105874,97.05258674,104.3168644,29.17672569,27.93478781,74.61223958,25.89344792,10.54557283,31.30677083,25.20202083,39.98694792,48.44064583,56.80954167,42.43372222,128.8841181,40.38913542,4.351597241,135.9157639,83.60497721,160.8833125,46.32302778,33.94835069,29.64817708,78.89828125,97.35416667,71.21369792,69.76041667,5.469166667,
2/2/2016 0:00,,,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,,,40.1898125,4.295746563,135.8213194,83.58268766,160.8233472,46.32285417,33.81434028,29.50380208,78.95276042,97.36734375,71.17296875,69.76755208,5.447083333,
2/3/2016 0:00,8.1828889,25.84974626,100.9530387,45.25839594,30.43301077,37.44745894,73.51000214,43.08320832,46.61450361,60.45442055,95.98913798,63.83250716,,137.4719521,1.214114583,51.437083,97.05213526,104.3173851,29.19927778,27.91234099,74.604375,25.83822216,10.50161447,31.27067708,25.0465,39.95686111,48.437,56.811,42.4355625,128.9881806,39.98705208,4.22532982,135.7620139,83.57148866,160.7559688,46.31773264,33.67557292,29.62565972,78.94572917,97.35958333,71.12875,69.75640625,5.428333333,
2/3/2016 23:59,,,,,,,,,,,,,NaN,,,,,,,,,,,,,,,,,,39.79205208,4.309722238,135.7159722,83.56768942,160.6966632,46.32271528,33.5478125,29.50010417,78.93223958,97.35723958,71.09515625,69.73984375,5.412291667,
2/4/2016 0:00,9.127836787,27.3126278,102.2336115,45.47620837,32.56860068,39.00362151,73.70003541,43.56332997,49.08651725,61.54103472,98.12311496,65.90347913,NaN,140.082125,0.6121875,53.91520828,97.27087069,104.4312735,29.42141319,28.69173271,74.87432292,26.24917709,10.98067702,32.01432292,26.04733333,40.17575,49.11922222,56.86768403,42.87285417,130.7869306,39.93658333,4.656527791,136.6877778,83.69753091,161.2187465,46.91603125,33.77307292,29.50003472,79.03442708,97.52114583,71.3821875,69.90020833,5.535,
2/5/2016 0:00,11.77674305,27.61709905,101.4109549,45.65322219,31.35415623,38.33263197,73.51000214,43.67780929,47.65580564,60.87535782,97.80608335,64.84492019,46.50931251,139.0956322,-1.16609375,54.50883679,97.25403257,104.3174545,29.47785417,29.67013548,74.77848958,26.72730178,12.84921872,31.92692708,27.46780208,40.23989931,48.52760764,56.821,42.56507639,129.4851597,39.99892708,4.592430595,136.8894097,83.72539604,161.2726181,46.4815,33.86394097,29.500625,79.08427083,97.553125,71.52223958,70.04109375,5.514791667,
2/6/2016 0:00,13.49025007,27.13698277,101.2313367,45.68348258,30.66816682,37.98402087,73.51000214,43.44444096,47.12889591,60.73063508,96.58299306,64.4548329,46.4017953,138.675875,-0.70796875,53.38673617,97.25055964,104.317038,29.49549306,29.8657084,74.72916667,26.66016682,13.9164583,31.74723958,28.14577083,40.32113194,48.50347569,56.821,42.50137847,129.1704722,40.07632292,4.378559063,136.7871875,83.71247701,161.2096667,46.39363542,33.89873264,29.5,79.11270833,97.54807292,71.494375,70.1328125,5.481458333,
2/7/2016 0:00,13.34191668,26.73763044,101.1669804,45.63830901,30.50655222,37.83304875,73.51000214,43.36336467,46.93967697,60.66629474,96.2267942,64.29915621,46.34354863,138.3436008,-0.876354167,53.06239578,97.35498697,104.3170727,29.52064931,29.27221874,74.71380208,26.52504501,13.64833333,31.65098958,27.83873958,40.337,48.497,56.821,42.47611806,129.0729722,40.15538542,4.307413225,136.6811806,83.70680305,161.1464549,46.35634375,33.87998264,29.50006944,79.10947917,97.54411458,71.44515625,70.19979167,5.451458333,
2/8/2016 0:00,12.85710761,26.46379875,101.133869,45.58643406,30.47186404,37.75275338,73.51000214,43.32836489,46.82327106,60.54473274,96.19201915,64.15714217,46.30931258,138.0588788,0.079427083,52.76998266,97.85892705,104.3173851,29.54617014,28.85994443,74.69614583,26.38681616,13.04708334,31.5625,27.24967708,40.32842361,48.49568056,56.821,42.46033681,129.0162361,40.2491875,4.296805585,136.5836806,83.69612658,161.0837986,46.33926042,33.81074653,29.50055556,79.11510417,97.5478125,71.39401042,70.25052083,5.429583333,
2/9/2016 0:00,11.75747223,26.30225908,101.13097,45.53386467,30.4499034,37.69735409,73.51000214,43.39827765,46.74695121,60.49141584,96.17813263,64.03495486,46.2982711,137.8452497,-0.42453125,52.50607642,98.2758011,104.3170727,29.57535417,28.64673265,74.66921875,26.28504513,12.11687498,31.47901042,26.67483333,40.29783333,48.49575,56.821,42.45186458,128.9776597,40.30632292,4.343784755,136.4795139,83.68497837,161.0235903,46.33073611,33.70803819,29.50076389,79.12494792,97.55114583,71.34453125,70.28869792,5.411666667,
2/10/2016 0:00,10.38332292,26.21252455,101.1089926,45.49256251,30.43415664,37.70285739,73.51000214,43.36086487,46.65257653,60.46613891,96.1615858,63.99361827,46.28571862,137.676118,-0.779010417,52.28470499,98.21135771,104.3171074,29.60023264,28.54523952,74.65182292,26.20877803,11.26682292,31.39609375,26.1880625,40.26118403,48.49455208,56.82586111,42.44472917,128.9418264,40.29788542,4.332013917,136.3897222,83.67794562,160.963625,46.33061458,33.5890625,29.50065972,79.13265625,97.56125,71.299375,70.3140625,5.396458333,
2/11/2016 0:00,8.865631971,26.15874543,101.0900707,45.45329159,30.42538907,37.61639949,73.51000214,43.30652399,46.61689973,60.46178188,96.14490389,63.97967727,46.27537156,137.5459613,-0.31625,52.07098979,97.97193054,104.3173851,29.62275,28.52754814,74.64739583,26.15631213,10.91973955,31.32484375,25.80222917,40.21154861,48.49175694,56.82697222,42.44203819,128.9230764,40.23257292,4.376545118,136.29875,83.67570579,160.9030347,46.32894792,33.46543403,29.50225694,79.13479167,97.56927083,71.260625,70.32953125,5.385208333,
2/12/2016 0:00,8.387836758,26.11816003,101.0690267,45.41876037,30.43091003,37.56900319,73.51000214,43.26615999,46.60432931,60.47008016,96.11804301,63.91396483,46.27837497,137.473653,0.324635417,52.00961755,97.74123597,104.317281,29.64617014,28.47586472,74.64645833,26.12787549,10.7910938,31.26640625,25.5018125,40.16554167,48.487,56.821,42.43549306,128.907625,40.28611458,4.627777763,136.3866667,83.69815592,160.9458299,46.61222917,33.51201389,29.50104167,79.1209375,97.63734375,71.28286458,70.36645833,5.445416667,
2/13/2016 0:00,8.219972251,26.05038746,101.0444958,45.38803123,30.43347954,37.53895144,73.51000214,43.22673252,46.59849616,60.45655639,96.09262931,63.91127428,46.28353106,137.3694347,-0.3015625,51.91946171,97.63043853,104.3169339,29.66717708,28.40727091,74.63984375,26.07926369,10.72973944,31.20895833,25.25780208,40.12658333,48.487,56.821,42.43382639,128.8953681,40.18590625,4.330138904,136.428125,83.6656032,160.9278785,46.45891319,33.51965278,29.50003472,79.19963542,97.62890625,71.27661458,70.39609375,5.44125,
2/14/2016 0:00,7.991812522,25.98271925,101.0293216,45.36136459,30.42108342,37.49841281,73.51000214,43.17918031,46.5946242,60.4428396,96.06196948,63.93644786,46.27261073,137.2407183,-0.401458333,51.71824623,97.61634273,104.3169339,29.67424306,28.36820803,74.63052083,26.0085521,10.66312491,31.14036458,25.03827083,40.08552431,48.45248611,56.82429861,42.43129167,128.8772083,40.02002083,4.090052102,136.3647222,83.645136,160.8524097,46.37314931,33.43003472,29.50010417,79.21395833,97.60776042,71.22046875,70.401875,5.40875,
2/15/2016 0:00,7.897836895,25.91739472,101.022398,45.32803129,30.41182974,37.48488886,73.51000214,43.14622917,46.58379171,60.44080897,96.02629198,63.93330535,46.27658643,137.1136532,0.443854167,51.52725703,97.61115065,104.3168992,29.67924306,28.34588182,74.63453125,25.94294458,10.59812506,31.08520833,24.84795833,40.03397917,48.44403125,56.821,42.43040625,128.8578681,39.86423958,4.028854214,136.3006944,83.63211672,160.7807083,46.34007639,33.32420139,29.50013889,79.20666667,97.600625,71.17020833,70.39984375,5.38375,
2/16/2016 0:00,8.281309057,26.79321575,101.7082118,45.38060069,31.28353129,38.57044443,73.58968898,43.33675025,47.78887845,61.0002709,96.70469458,64.87498959,46.87304533,138.9098334,0.80375,52.74125002,97.75481225,104.3349545,29.78590972,28.47859023,74.78130208,26.16025349,10.73885408,31.37979167,25.1011875,40.16800694,48.80951736,56.83192014,42.64254167,129.7409583,39.73127083,4.026006996,136.251875,83.61919833,160.7147882,46.32307986,33.20881944,29.50076389,79.20203125,97.60421875,71.13020833,70.38921875,5.361458333,
2/17/2016 0:00,10.22759375,26.90202312,101.2727084,45.40079164,30.56663899,38.21030557,73.51000214,43.39690619,47.16346168,60.70643395,96.29521549,64.49589242,46.4365521,138.6464655,0.121666667,52.50869794,97.78700076,104.316795,29.82347917,28.58534392,74.71494792,26.50454179,11.85739588,31.35822917,25.88332292,40.20618403,48.47804167,56.82784028,42.48542361,129.2367917,39.6245,4.041736191,136.2062847,83.60101931,160.6516111,46.31853125,33.08631944,29.50211806,79.20583333,97.61875,71.09411458,70.37484375,5.340833333,
2/18/2016 0:00,11.90386106,26.52925051,101.1558677,45.39844789,30.47726356,37.8906702,73.51000214,43.29801742,46.88842698,60.62018461,96.20667341,64.20052757,46.3457362,138.1218123,-0.489947917,51.93604179,97.78979647,104.3167602,29.84106597,28.67471859,74.68479167,26.4372326,12.52171873,31.27666667,26.3468125,40.28239931,48.45989931,56.82790972,42.45264583,129.0252292,39.52705208,4.045329919,136.1635714,83.59081424,160.5927222,46.31452083,32.964375,29.50274306,79.20494792,97.64744792,71.0621875,70.35723958,5.323333333,
2/19/2016 0:00,11.56070139,26.3228149,101.1149134,45.38792707,30.44650034,37.75004489,73.51000214,43.22885051,46.74644805,60.49315303,96.17559755,64.06686496,46.30455553,137.7595209,-0.248854167,51.75414926,97.79659977,104.3169686,29.86033681,28.594632,74.67375,26.31999304,12.07104164,31.22171875,26.32139583,40.29929167,48.457,56.82712847,42.43995486,128.9405417,,,NaN,,,,,,,,,,,
2/20/2016 0:00,10.40471181,26.20886175,101.0970652,45.37523611,30.44044143,37.68341344,73.51000214,43.19162801,46.66311435,60.46858782,96.1481669,64.00009319,46.28372207,137.5641907,0.10390625,51.68506929,97.79056055,104.3167255,29.88625694,28.45492708,74.66854167,26.2369894,11.34984376,31.1784375,26.10639583,40.28984722,48.456375,56.82645139,42.43026736,128.897625,39.43538542,4.025017389,,83.56789748,160.5319757,46.31316667,32.84079861,29.50409722,79.22291667,97.6778125,71.03411458,70.33234375,5.300833333,
2/21/2016 0:00,8.857888914,26.13614146,101.0777438,45.35747571,30.42401751,37.6183959,73.51000214,43.16291372,46.62071921,60.45530566,96.12146296,63.92879159,46.27302744,137.4443825,0.257552083,51.66378469,97.79408402,104.3162393,29.91332292,28.34419804,74.65833333,26.17889941,10.958125,31.13640625,25.7361875,40.25969097,48.45484722,56.821,42.424,128.8823472,39.3416875,3.97034729,,83.55612711,160.5433935,46.30891319,32.72142361,29.50347222,79.20958333,97.67989583,70.99821053,70.29630208,5.278125,
2/22/2016 0:00,8.131534601,26.0678828,101.0532651,45.33462851,30.4215001,37.59436774,73.51000214,43.14202764,46.6023335,60.45513232,96.10170812,63.88905282,46.27174243,137.3276281,0.374479167,52.59116364,97.79889041,104.3167255,29.93790625,28.27277394,74.6565625,26.12023636,10.7717708,31.09411458,25.40321875,40.22107986,48.45364931,56.821,42.424,128.8597431,39.34033333,4.019062545,,83.58102155,160.6471725,46.73429514,32.89758681,29.50210069,79.27541667,97.7528125,71.07994737,70.33109375,5.374375,
2/23/2016 0:00,7.953201415,26.0070022,101.0623955,45.30999311,30.47295835,37.57402104,73.51000214,43.12253064,46.59139573,60.4545595,96.08110343,63.90483283,46.26353081,137.213844,0.744739583,52.9196008,97.80955003,104.3166908,29.96064931,28.23107329,74.65328125,26.05773584,10.69468752,31.05838542,25.14920833,40.18047222,48.447,56.821,42.424,128.8556806,39.3141875,3.950850723,,83.58550084,160.5871146,46.45656944,32.83788194,29.50279514,79.28833333,97.75979167,71.09726316,70.32755208,5.377708333,
2/24/2016 0:00,8.18167356,26.21551454,101.2209894,45.37386458,30.93177781,37.82888182,73.51284919,43.15777468,47.21898272,60.9314864,96.20453917,64.16278469,46.5496421,137.6283748,1.679583333,52.8005902,97.82340629,104.3276108,30.01016319,28.35702774,74.678125,26.10638211,10.77296866,31.22604167,25.16644792,40.18172222,48.49085417,56.84646875,42.60936458,129.1654028,39.27533333,3.930434067,,83.56779282,160.5221146,46.38037153,32.71416667,29.50267361,79.29890625,97.75401042,71.07005263,70.30692708,5.341666667,
2/25/2016 0:00,8.329868048,26.38421768,101.136111,45.43943743,30.56939929,37.90040955,73.51000214,43.17852095,46.90283685,60.73988883,96.17917375,64.14000683,46.38695147,137.6997811,-0.71359375,52.86090291,97.82691485,104.3152495,30.03518056,28.53490942,74.65578125,26.27240625,10.98114583,31.22,25.4936875,40.15439583,48.46568056,56.831,42.48827083,129.1798472,39.23736458,3.974618069,,83.55347038,160.4540069,46.34768056,32.59489583,29.5028125,79.29671875,97.74151042,71.03468421,70.27859375,5.306875,
2/26/2016 0:00,8.913270859,26.24413637,101.0914058,45.45606936,30.46794084,37.67006261,73.51000214,43.14076009,46.69469441,60.61639912,96.11399909,64.02677789,46.29264579,137.5247986,-1.0215625,52.54982626,97.83228037,104.3162219,30.03731597,28.57058702,74.63895833,26.26542726,11.25515622,31.13057292,25.39196875,40.1291875,48.46444792,57.01582639,42.45155208,128.9756806,39.20241667,4.111493046,,83.54060316,160.3915069,46.33665625,32.47116319,29.50352431,79.29416667,97.73208333,71.00552632,70.24526042,5.277708333,
2/27/2016 0:00,8.411118064,26.16514831,101.0700174,45.44652076,30.44962528,37.58570486,73.51000214,43.09668119,46.61986822,60.50148548,96.07181374,63.94873891,46.25110052,137.3933929,-0.638802083,52.30045147,97.83701735,104.3150759,30.03952083,28.41584733,74.64291667,26.21169457,11.11015624,31.07739583,25.234625,40.09755556,48.46290278,57.01639931,42.43995486,128.8847083,39.16377083,4.277152781,,83.52664697,160.327809,46.33051042,32.36659722,29.50541667,79.2896875,97.72161458,70.97210526,70.210625,5.251666667,
2/28/2016 0:00,NaN,26.1020289,101.041268,45.42322217,30.42662173,37.53223246,73.51000214,43.06374611,46.58019797,60.46853516,96.03035606,63.91323452,46.23117047,137.2662217,-0.389791667,52.09776037,97.84618218,104.3149543,30.03998958,28.26956256,74.6403125,26.16474986,10.89140625,31.03604167,25.04978125,40.05772917,48.46022917,56.87426389,42.43123958,128.8515139,39.12002083,4.454756945,,83.51148876,160.2639028,46.29380903,32.36069444,29.50722222,79.27947917,97.70979167,70.94042105,70.17661458,5.235208333,
2/28/2016 0:00,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.06970833,4.446683979,,83.48617709,160.2013681,46.12334028,32.35854167,29.50944444,79.28932292,97.69541667,70.90836842,70.14203125,5.224791667,
2/29/2016 0:00,,26.02140911,101.0024296,45.39289234,30.42799327,37.50421173,73.51000214,43.03588144,46.55559752,60.45436795,95.98629212,63.86584055,46.22097913,137.1413618,0.058697917,51.93661473,97.87184442,104.3156142,30.03946875,28.16669791,74.63630208,26.10169468,10.76359377,30.99729167,24.85801042,40.02604514,48.457,56.83594792,42.42695139,128.8342569,38.99564583,4.327777815,,83.46904052,160.1400833,45.97861806,32.35947917,29.5096875,79.28755208,97.68125,70.87689474,70.11744792,5.215208333,
2/29/2016 23:59,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.93788542,4.230034706,,83.45914559,160.0899965,45.96084028,32.35822917,29.50989583,79.27942708,97.67208333,70.85047368,70.08817708,5.207083333,
3/1/2016 0:00,7.407762433,25.94226492,100.974461,45.36445487,30.42373973,37.49115684,73.51000214,43.01751489,46.53393003,60.44473272,95.95255856,63.83755963,46.21964248,137.0188435,0.120416667,51.83437494,97.92590634,104.3152669,30.03807986,28.08925015,74.62958333,26.0292639,10.69635409,30.96494792,24.67644792,39.99427431,48.457,56.831,42.424,128.8196736,38.88330208,4.190625019,,83.44492829,160.036125,45.974,32.36010417,29.50996528,79.27703125,97.66619792,70.82284211,70.05510417,5.200208333,
3/2/2016 0:00,7.342680544,25.85183608,100.9586096,45.33190282,30.4139652,37.4820589,73.51000214,42.99869529,46.51995475,60.44758019,95.91537217,63.82335861,46.21663883,136.8961361,-0.094635417,51.76772564,97.92896238,104.315892,30.03778472,28.03268721,74.6175,25.95527084,10.63572922,30.92890625,24.51748958,39.95811111,48.457,56.831,42.42590972,128.8233194,38.82772917,3.998038236,,83.4245596,159.9726528,45.97441667,32.35909722,29.51010417,79.27369792,97.64328125,70.78489362,70.01619792,5.173333333,
3/3/2016 0:00,7.162159738,25.77618067,100.9542169,45.30035771,30.4122117,37.47422952,73.51000214,42.9795624,46.50040571,60.42841293,95.88016323,63.86438229,46.20669118,136.7631487,-0.069635417,51.67841999,97.92766002,104.3156141,30.02455556,27.97996216,74.59375,25.86933346,10.53411465,30.87744792,24.37066667,39.92444792,48.45623611,56.83002778,42.42271528,128.8142569,38.77075,3.924548646,,83.40893845,159.9122708,45.97403472,32.35815972,29.51010417,79.26770833,97.62359375,70.75305263,69.9796875,5.147291667,
3/4/2016 0:00,7.168132029,26.1568263,101.3202081,45.32075699,31.02047579,37.99112968,73.5180228,43.12659344,47.30139554,60.86190271,96.23705571,64.36052801,46.63967701,137.9201626,-0.030833333,52.36168392,97.98581923,104.3324543,30.06622222,28.1176875,74.76614583,25.94443747,10.55578133,31.00203125,24.35920833,39.95411806,48.50311111,56.83409028,42.54101389,129.6437708,,,NaN,,,,,,,,,,,
3/5/2016 0:00,7.081847259,26.17196528,101.1647919,45.31810074,30.54662163,37.7807031,73.51000214,43.16589921,46.87818399,60.67212868,96.17540574,64.08754194,46.35117031,137.8544511,-0.269947917,52.33046878,97.99660046,104.314607,30.06755903,28.26798276,74.65536458,26.12606942,10.556875,30.97994792,24.4605625,39.947,48.38792014,56.829125,42.46281944,129.2189097,38.7379375,3.893715302,135.9296429,83.39476915,159.8520625,46.15658681,32.361875,29.51,79.2634375,97.60697917,70.72031579,69.94432292,5.125833333,
3/6/2016 0:00,7.09502431,26.07871856,101.0663198,45.3043334,30.48092726,37.63335631,73.51000214,43.12060431,46.70127406,60.55290986,96.10398184,63.94113491,46.27627401,137.6087746,-0.529947917,52.03694447,97.99135628,104.312367,30.06016319,28.36065588,74.6403125,26.14790939,10.61052078,30.91802083,24.49957292,39.95196528,48.387,56.92501042,42.43877431,129.0076597,38.89153125,3.986302144,136.4612153,83.45836425,160.0794583,46.89281944,32.36180556,29.51,79.31989583,97.66552083,70.77786585,69.9978125,5.217916667,
3/7/2016 0:00,7.096378463,26.02767724,101.0085429,45.28247578,30.43813242,37.55953294,73.51000214,43.06761803,46.62351386,60.46676372,96.05436485,63.86873875,46.2412046,137.4733403,-0.065833333,51.8845661,97.98204944,104.3121065,30.04519792,28.30308691,74.62942708,26.09810086,10.62479157,30.86125,24.4430625,39.93877083,48.387,57.02360417,42.43186458,128.9089792,38.97215625,4.182013878,136.6608333,83.50362365,160.1595278,46.58969444,32.35951389,29.51,79.351875,97.7003125,70.81826316,70.00984375,5.310208333,
3/8/2016 0:00,7.153704904,26.0408194,101.0037849,45.25415978,30.43193436,37.5081923,73.51000214,43.03239215,46.57374008,60.44850021,96.00618784,63.85604948,46.22842743,137.3507878,0.463541667,51.79998257,97.97226152,104.3126274,30.03295833,28.20727096,74.6109375,26.08619086,10.59494793,30.81375,24.3465,39.90680903,48.387,56.86001042,42.42420833,128.86575,39.02960417,4.170381967,136.6401042,83.48961294,160.1138854,46.44700347,32.36116319,29.51006944,79.36072917,97.69390625,70.82326316,69.98291667,5.322083333,
3/9/2016 0:00,7.223652777,25.97027664,100.9957112,45.23004503,30.44459049,37.55131472,73.51000214,43.00114259,46.54047577,60.43782238,95.96559673,63.79144759,46.24563192,137.227021,1.006197917,51.73831581,97.96309398,104.3122454,30.02049306,28.11121186,74.58807292,26.04294431,10.52781247,30.76682292,24.21702083,39.86854514,48.387,56.831,42.42354861,128.8460972,39.06252083,3.798333331,136.5899653,83.45539642,160.0314028,46.35625694,32.37277778,29.51,79.34807292,97.665,70.78173684,69.93052083,5.269583333,
3/9/2016 0:00,,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.108875,3.724635441,136.5460069,83.44039619,159.9609167,46.32420833,32.37399306,29.50975694,79.31630208,97.63729167,70.74,69.88505208,5.213958333,
3/10/2016 0:00,7.333600663,,101.0033174,45.20704158,30.47035428,37.52285611,73.51000214,42.97536117,46.51691619,60.43346514,95.93019643,63.83261089,46.25406938,137.1066384,1.16796875,51.65715255,97.95017635,104.3139819,30.00790625,28.03352072,74.55984375,25.97804855,10.47927083,30.718125,24.08498958,39.83535069,48.387,56.82709375,42.41766319,128.8217222,39.162625,3.82175345,136.4810069,83.42101876,159.8999792,46.31455556,32.3728125,29.50993056,79.30708333,97.619375,70.70494624,69.8475,5.168125,
3/11/2016 0:00,7.359347376,,101.0194798,45.18183328,30.51169122,37.47313083,73.51000214,42.95407584,46.49925971,60.47238914,95.89316758,63.88216079,46.08375688,136.9914819,0.823020833,51.59380201,97.93778371,104.3115508,29.99248958,27.96466667,74.52973958,25.90907292,10.41635411,30.67,23.96379167,39.80594097,48.387,56.82485417,42.41375694,128.8095347,39.19095833,4.058107682,136.0192361,83.40732376,159.8442153,46.31396528,32.36927083,29.51,79.29848958,97.60447917,70.67278947,69.81286458,5.132708333,
