Datetime,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
1/5/2018,6.106979167,11.4228125,17.58620349,34.72979167,21.6496875,27.19458333,53.75560999,80.39173958,3.97125,4.089479167,5.521319444,18.8771875,19.11520833,0,4.9665625,5.812395833,42.401875,42.21114583,32.25802083,42.72354167,36.42927083,53.89697917,130.1705184,78.52229167,31.82354167,5.405104167,158.0705303,140.6271869,80.69316309,83.14010417,6.865388961,26.09062856,101.0902951,44.321,30.45144792,37.331,73.47,41.88422352,46.56855832,60.29922805,95.34089226,63.89323611,42.88077083,137.7045556,-0.915555556,51.13119793,96.6884606,104.2551944,28.63273883,27.53609211,71.71656192,26.14240625,9.316510374,30.28652135,13.26009501,38.11623264,48.37015972,56.831,42.35222885,128.7492396,38.45602175,4.632135447,135.0464063,95.96552742,80.48159375,63.89514583,160.3083472,44.21804514,32.32569444,29.52,77.34697917,96.47213542,68.33119792,67.65779307,5.440625,9.488892223
1/6/2018,6.0746875,11.41364583,17.55572101,34.69302083,21.62041667,26.95208333,53.7602892,80.27564583,4.054791667,4.1675,5.554166667,18.8615625,19.0971875,0,5.006041667,5.840520833,42.3421875,42.13208333,32.20697917,42.61052083,36.39270833,53.85604167,130.1543696,78.50875,31.77145833,5.444791667,158.0589586,140.610418,80.60610799,83.10364583,6.880857776,26.0823992,101.09,44.321,30.40785417,37.33089583,73.47,41.85219161,46.57273975,60.26855188,95.27724595,63.89465972,42.74486806,137.6990521,-0.657517361,51.09230947,96.67601036,104.2554375,28.61003316,27.52617708,71.72843378,26.13480208,9.31583332,30.29822806,13.31765119,38.11624132,48.35995139,56.83929861,42.35488993,128.7417917,38.46627718,4.548246535,135.0160938,95.89778385,80.46039583,63.88719444,160.2512639,44.05610069,32.32638889,29.52,77.31911458,96.45114583,68.33197917,67.6569553,5.408958333,9.488892223
1/7/2018,6.035104167,11.4084375,17.54711352,34.66958333,21.624375,26.99666667,53.76496841,80.20355208,4.088229167,4.201354167,5.577291667,18.85375,19.09,0,5.02875,5.8596875,42.38645833,42.111875,32.18364583,42.56489583,36.39,53.85666667,130.1378121,78.49958333,31.75895833,5.466770833,158.0489573,140.6130246,80.55046899,83.09364583,6.892906282,26.0754546,101.09,44.321,30.41104861,37.32219792,73.47,41.81615816,46.57812016,60.2512778,95.20799283,63.89070139,42.7461875,137.6927847,-0.55015625,51.06569497,96.66088678,104.2551597,28.58620705,27.50513542,71.74030565,26.12428125,9.314166675,30.30993476,13.37520738,38.11679688,48.35036806,56.83988889,42.35897984,128.7429722,38.47653262,4.556666653,134.9934375,95.828427,80.43628125,63.89292361,160.1989201,43.91721181,32.32534722,29.51972222,77.2834375,96.43338542,68.33010417,67.65518003,5.391041667,9.488892223
1/8/2018,6.038229167,11.41822917,17.58788104,34.69541667,21.7034375,26.82583333,53.76964762,80.25608333,4.242916667,4.345729167,5.633680556,18.88822917,19.12447917,0,5.090208333,5.9103125,42.55020833,42.26708333,32.22364583,42.6628125,36.51895833,53.9709375,130.1253125,78.52145833,31.84677083,5.525208333,158.0403028,140.7011455,80.60246995,83.17239583,6.935857637,26.07021142,101.09,44.31889931,30.49255903,37.321,73.47,41.78255527,46.58858737,60.25096527,95.14408619,63.90785417,42.67663889,137.6922292,0.248993056,51.06050467,96.65076954,104.2548472,28.56337053,27.49315625,71.75217751,26.11985417,9.306406587,30.32164147,13.43276356,38.11945313,48.34026389,56.83221528,42.36478849,128.7666354,38.48678805,4.638368028,134.9936458,95.78735067,80.42570833,63.91552778,160.1617847,43.83134375,32.31782986,29.51722222,77.2478125,96.42536458,68.33036458,67.65455059,5.390416667,9.488892223
1/9/2018,6.025833333,11.428125,17.55510689,34.6471875,21.64645833,26.65791667,53.77432683,80.40085417,4.3190625,4.419583333,5.695625,18.8809375,19.11927083,8.68E-06,5.1534375,5.968854167,42.55157895,42.355,32.23375,42.68260417,36.5153125,53.98479167,130.1064629,78.48760417,31.8478125,5.588541667,158.0285417,140.6770828,80.62533481,83.21260417,6.988756921,26.08357978,101.0920139,44.31603472,30.49052778,37.3219375,73.47,41.75355307,46.60773514,60.25245827,95.08797622,63.89146528,42.44485069,137.6957708,0.371354167,51.06552128,96.64529962,104.2559236,28.54829442,27.48841667,71.76404937,26.13360417,9.297708472,30.33334817,13.49031975,38.12532986,48.33385764,56.831,42.37390617,128.7562361,38.49704348,4.696684058,135.1367708,95.99101324,80.41190625,63.88177778,160.1874618,44.14148264,32.32144097,29.51446181,77.22369792,96.43260417,68.32921875,67.65465032,5.418541667,9.488892223
1/10/2018,5.9875,11.41385417,17.52077023,34.5790625,21.57864583,26.62173913,53.77900604,80.42766667,4.2675,4.3803125,5.681041667,18.855625,19.09552083,0,5.130104167,5.957083333,42.55631579,42.30833333,32.19364583,42.62552083,36.45697917,53.9390625,130.0909396,78.45989583,31.8053125,5.5709375,158.0169761,140.6065656,80.57844221,83.28791667,6.989329807,26.09932667,101.0815799,44.311,30.50623958,37.36242361,73.47,41.72312726,46.62929611,60.25023625,95.02879226,63.88740278,42.33301042,137.6959792,0.007951389,51.0768588,96.64128835,104.2564097,28.53592665,27.49128125,71.77592124,26.14886458,9.297968894,30.34505488,13.54787593,38.13119097,48.32765972,56.831,42.38096498,128.7548472,38.50729892,4.607725725,135.1050781,95.97926799,80.39385938,63.88847917,160.1587205,44.08373959,32.32536458,29.51261285,77.20916667,96.42182292,68.32932292,67.65443977,5.398958333,9.488892223
1/11/2018,5.984479167,11.4053125,17.54091275,34.55739583,21.60010417,26.53666667,53.78368526,80.43647917,4.276875,4.381770833,5.651388889,18.85916667,19.0965625,0,5.0965625,5.934479167,42.66833333,42.349375,32.193125,42.6434375,36.48802083,53.95479167,130.0753172,78.446875,31.82322917,5.539166667,158.0070762,140.6158339,80.57865458,83.32052083,6.978322925,26.10838938,101.0927431,44.311,30.40894792,37.34021875,73.47,41.69360423,46.62880846,60.24877761,94.9729407,63.88019792,42.32424306,137.6942778,0.147951389,51.08286593,96.63199817,104.2561319,28.52178804,27.49216667,71.7877931,26.16370833,9.297656387,30.35676158,13.60543212,38.13397917,48.327,56.831,42.39817882,128.7494479,38.51755435,4.518767391,135.0733854,95.96752273,80.3758125,63.89518056,160.1299792,44.02599653,32.32928819,29.51076389,77.19463542,96.41104167,68.32942708,67.65422922,5.379375,9.488892223
1/12/2018,6.235104167,11.41385417,17.57053443,34.57666667,21.6596875,26.38411765,53.78836447,80.48684375,4.327395833,4.431145833,5.655763889,18.89166667,19.1284375,0.000364583,5.0996875,5.939375,42.62479167,42.475,32.23645833,42.80302083,36.56427083,53.9975,130.066152,78.44510417,31.91375,5.544895833,158.003643,140.6589582,80.6422056,83.38583333,6.988756902,26.23052445,101.3036111,44.31138194,30.78169097,37.74928125,73.47001859,41.68732772,47.01863332,60.56322233,95.23182955,63.93313194,43.19677778,138.2234618,0.566805556,51.13085071,96.68665279,104.3155764,28.54296193,27.5251875,71.79966496,26.20839583,9.300000191,30.36846829,13.6629883,38.13423438,48.47495139,56.84165972,42.58601389,129.1256979,38.48043403,4.467708329,135.0301042,95.90920811,80.35701042,63.88990278,160.0766632,43.89589236,32.33100694,29.51,77.15442708,96.38927083,68.32796875,67.65297478,5.355,9.488892223
1/13/2018,6.497708333,11.37875,17.44307278,34.49864583,21.47114583,26.30833333,53.79304368,80.45916667,4.096770833,4.219375,5.615,18.85260417,19.0896875,8.68E-06,5.049166667,5.8990625,42.3215625,42.26635417,32.23072917,42.725625,36.315,53.7884375,130.0433269,78.36114583,31.9303125,5.502916667,157.9947969,140.4695813,80.52675552,83.28177083,6.969138911,26.59851049,101.3120139,44.31865625,30.74879167,37.65757986,73.47,41.71667622,46.93533317,60.49400335,96.00834036,63.90085764,44.80023264,138.8215174,-0.873854167,51.45663202,96.74932616,104.2565139,28.58262541,27.57773958,71.81153683,26.41084375,9.308698277,30.38017499,13.72054449,38.13047917,48.35960417,56.82929861,42.48555035,129.2498993,38.4114323,4.613368032,134.986823,95.80067539,80.33432813,63.90231598,160.0164202,43.73771528,32.32583334,29.51,77.09010417,96.37617188,68.33013021,67.65265563,5.349479167,9.488892223
1/14/2018,6.349583333,11.3521875,17.37029863,34.44291667,21.49625,26.95666667,53.79772289,80.18507292,3.888229167,4.017395833,5.544027778,18.8278125,19.0625,0,4.9728125,5.834270833,42.273125,42.0328125,32.1915625,42.58375,36.22322917,53.67947917,130.0278125,78.33958333,31.81875,5.428125,157.9893844,140.4027074,80.38143667,83.16177083,6.938444466,26.34239924,101.1605903,44.321,30.59481597,37.46230208,73.47,41.7011636,46.69404691,60.38749378,96.02978065,63.90051042,44.23123958,138.385059,-1.605711806,51.3294619,96.72394449,104.2566528,28.5453618,27.57227083,71.82340869,26.35803125,10.1652083,30.3918817,13.77810067,38.12623611,48.3198125,56.82784028,42.40485764,128.9491528,38.52462674,4.645217029,135.2408073,96.23822736,80.33172396,64.05603125,160.321776,45.1892257,32.32349826,29.57202257,77.14088542,96.42614583,68.33018229,67.65144884,5.41375,9.488892223
1/15/2018,6.258645833,11.34791667,17.36814948,34.44020833,21.5571875,26.825,53.8024021,80.04209375,3.890520833,4.021041667,5.5175,18.83,19.0665625,0,4.946770833,5.811145833,42.28416667,42.024375,32.16197917,42.57604167,36.29635417,53.72635417,130.016142,78.34104167,31.78739583,5.397916667,157.9815641,140.4563543,80.35624932,83.15166667,6.921691028,26.2398122,101.1337153,44.321,30.538375,37.46365625,73.47,41.67328988,46.60022593,60.36402057,96.01186417,63.89662153,43.87844444,138.0738264,-1.368663194,51.23513891,96.70923899,104.2566528,28.51835861,27.56003125,71.83528056,26.27975,10.24885417,30.4035884,13.78572929,38.12463542,48.31401389,56.82747569,42.38405035,128.8526597,38.52631944,4.578784727,135.0860417,96.15130741,80.30128125,63.90684722,160.2397188,44.31512847,32.33,29.80543403,77.12760417,96.40796875,68.33135417,67.64961926,5.365,9.488892223
1/16/2018,6.177916667,11.34166667,17.35464616,34.40895833,21.53364583,26.746,53.80708131,80.029625,4.007395833,4.123125,5.512777778,18.82520833,19.06041667,0,4.94625,5.805833333,42.33020833,42.038125,32.14427083,42.5634375,36.31854167,53.75635417,130.0038503,78.331875,31.77177083,5.393854167,157.9720833,140.4647934,80.34223487,83.15020833,6.907871561,26.18991711,101.1175868,44.31863889,30.54045833,37.45082639,73.47,41.64383629,46.5762487,60.33169356,95.97500547,63.90123958,43.67733333,137.8801285,-0.654461806,51.18137102,96.69587276,104.2558194,28.49364709,27.54789583,71.84715242,26.23339583,10.00703123,30.41529511,13.69501731,38.12440278,48.32962153,56.82742361,42.3777691,128.8131806,38.51996528,4.590069428,135.0352604,96.09018045,80.28341667,63.86436458,160.1866632,43.96016319,32.33170139,29.72689236,77.09364583,96.390625,68.330625,67.64888566,5.345,9.488892223
1/17/2018,6.115833333,11.33416667,17.33572618,34.36875,21.50552083,26.709,53.81176052,80.07633333,3.999479167,4.117708333,5.512847222,18.8159375,19.0509375,2.60E-05,4.946354167,5.804375,42.23864583,42.063125,32.13416667,42.5428125,36.32677083,53.77270833,129.9891717,78.31635417,31.75604167,5.396770833,157.9653177,140.4644798,80.33601189,83.1528125,6.889555645,26.15581913,101.1114931,44.321,30.52002431,37.42511458,73.47,41.61226465,46.59017078,60.31881262,95.92530139,63.90235069,43.56840972,137.7833576,-0.882986111,51.14211828,96.68635979,104.2554375,28.47560223,27.53102083,71.85902428,26.21178125,9.884583339,30.40187466,13.60789933,38.12495139,48.33575,56.82980208,42.37415451,128.8031458,38.51140625,4.665659722,134.9995313,96.00662157,80.26253125,63.85011111,160.1389549,43.74972917,32.32796875,29.63833333,77.05692708,96.37989583,68.33322917,67.64815205,5.337916667,9.488892223
1/18/2018,6.055208333,11.30958333,17.29013952,34.3125,21.44052083,26.672,53.81643973,80.0649375,3.817916667,3.9465625,5.471805556,18.785625,19.02072917,8.68E-06,4.9003125,5.769166667,42.23291667,41.990625,32.08364583,42.45666667,36.25354167,53.72427083,129.9748958,78.29510417,31.68489583,5.352604167,157.9586545,140.4088527,80.29453443,83.11822917,6.832888832,26.12588929,101.11,44.321,30.46389583,37.39990625,73.47,41.5772555,46.59456161,60.3119911,95.86873947,63.89867014,43.5080625,137.7281319,-1.637760417,51.10334988,96.67380503,104.2555417,28.44500529,27.50195833,71.87089615,26.17704167,9.842500016,30.37770823,13.48546874,38.121625,48.35196528,56.83002778,42.37192188,128.7858368,38.50104167,4.738454861,134.9723958,95.9320373,80.24836458,63.87710764,160.0955,43.62608333,32.320625,29.74231366,77.03208333,96.37197917,68.33416667,67.64846012,5.349583333,9.488892223
1/19/2018,6.048020833,11.304375,17.28424037,34.30083333,21.44020833,26.60708333,53.82111894,80.08111458,4.01125,4.1215625,5.484236111,18.78708333,19.02166667,0,4.919583333,5.781875,42.26958333,42.01895833,32.07739583,42.46083333,36.27739583,53.76708333,129.9615695,78.29197917,31.69375,5.366875,157.95,140.4339553,80.3145017,83.13822917,6.814433904,26.10899703,101.1027257,44.321,30.42110069,37.37683333,73.47,41.54108317,46.61907396,60.3204104,95.80683147,63.89655208,43.44182986,137.6958403,-0.515138889,51.0800705,96.65739878,104.2542917,28.41821043,27.49461458,71.88276801,26.15584375,9.799166764,30.35467063,13.37020834,38.12089931,48.3398125,56.83294444,42.37153819,128.7710104,38.49052084,4.764227431,134.9692968,95.90588278,80.24417188,63.88719445,160.0761771,43.61176042,32.31814236,29.84629399,77.02270833,96.3696875,68.33390625,67.64824957,5.3665625,9.488892223
1/20/2018,6.013958333,11.300625,17.26521622,34.26333333,21.433125,26.95041667,53.82579815,80.13458333,4.076666667,4.187916667,5.517708333,18.77958333,19.01416667,0,4.959583333,5.811666667,42.2721875,42.04208333,32.064375,42.41770833,36.27510417,53.77333333,129.9460422,78.2740625,31.68229167,5.408125,157.9411458,140.4200996,80.32008268,83.14958333,6.814242919,26.09550714,101.0753299,44.31895139,30.40617014,37.37098264,73.47,41.50560527,46.63643354,60.30949094,95.73603181,63.89972917,43.39379167,137.683184,-0.293506944,51.057813,96.64517807,104.2546736,28.39594682,27.48742708,71.89463987,26.14334375,9.759583468,30.32961797,13.2813022,38.12180035,48.34331944,56.83020139,42.36850868,128.7877465,38.48,4.79,134.9661979,95.87972825,80.23997917,63.89728125,160.0568542,43.5974375,32.31565972,29.95027432,77.01333333,96.36739583,68.33364583,67.64803901,5.383541667,9.488892223
1/21/2018,5.967604167,11.29895833,17.26817124,34.23041667,21.44208333,27.19333333,53.83047736,80.16358333,4.128125,4.235729167,5.550069444,18.77416667,19.00677083,0,4.992708333,5.841354167,42.33875,42.05854167,32.04864583,42.38177083,36.27010417,53.77760417,129.9331183,78.25604167,31.67364583,5.441145833,157.9334309,140.4080185,80.32496714,83.15833333,6.826708188,26.08229503,101.0698785,44.31782292,30.39353125,37.36113889,73.47,41.47158571,46.64650145,60.30099954,95.66707171,63.89222917,43.35985069,137.675875,-0.129305556,51.05052018,96.63088813,104.2554028,28.37493322,27.47852083,71.90651174,26.13271875,9.71937496,30.30803763,13.21374984,38.12440625,48.33476042,56.82822222,42.36986979,128.7493785,39.57935764,4.987256944,136.8718229,98.74552756,80.48076042,65.27148264,160.4396493,47.41035417,32.46645833,30.05425466,77.05890625,96.48234375,68.33515625,67.64699291,5.836666667,9.488892223
1/22/2018,5.952083333,11.30333333,17.28018875,34.21760417,21.465625,26.42333333,53.83515657,80.21994792,4.203541667,4.308958333,5.575138889,18.78427083,19.01572917,8.68E-06,5.0215625,5.868541667,42.42322976,42.14520833,32.060625,42.4140625,36.3234375,53.8259375,129.917812,78.25239583,31.703125,5.469375,157.92666,140.4307275,80.37850457,83.2,6.850284696,26.07375317,101.0666493,44.3169375,30.38908681,37.350375,73.47,41.4395106,46.64806241,60.30063549,95.59981537,63.88426042,43.33533681,137.6817083,0.204131944,51.04954792,96.61965941,104.2562014,28.35464878,27.47622917,71.9183836,26.11922917,9.681562478,30.28484453,13.16126731,38.12757813,48.32743403,56.82747569,42.36932813,128.7489271,40.6575,5.29140625,136.9291667,99.44031962,80.58732292,64.93471181,160.7391632,46.23217708,32.31043403,30.15823499,77.11666667,96.56255208,68.33265625,67.64740514,6.090208333,9.488892223
1/23/2018,6.001875,11.3096875,17.26106043,34.17770833,21.42541667,26.11208333,53.83983578,80.29870833,4.258829787,4.368854167,5.612222222,18.78083333,19.01416667,1.74E-05,5.061145833,5.901875,42.29427083,42.1896875,32.05770833,42.40291667,36.31114583,53.8265625,129.9031208,78.22583333,31.70208333,5.509270833,157.917604,140.399999,80.41242736,83.22375,6.885128564,26.06364877,101.071441,44.311,30.39802778,37.40898611,73.47,41.40964034,46.61757477,60.31883023,95.55913925,63.87516319,43.38380903,137.7247639,0.28109375,51.0399305,96.61783611,104.2570694,28.3513435,27.50435417,71.93025546,26.11876042,9.648801987,30.2769277,13.12786464,38.13238542,48.33078472,56.82171181,42.37129688,128.7636146,41.66680556,5.442673611,136.3814583,98.11662143,80.54445833,64.41196875,160.6713681,45.31827083,32.32567708,30.26221532,77.10682292,96.54796875,68.33583333,67.65109862,6.412708333,9.488892223
1/24/2018,5.888125,11.275625,17.17901545,34.07052083,21.29572917,26.08666667,53.84451499,80.23457292,4.087291667,4.205104167,5.564861111,18.72770833,18.95989583,0,5.0071875,5.853854167,42.1434375,42.02302083,31.98729167,42.22958333,36.14541667,53.68270833,129.8833333,78.17364583,31.58958333,5.458125,157.9080189,140.2739572,80.32345384,83.1328125,6.846760402,26.0446039,101.0582639,44.32073958,30.38728125,37.36303125,73.47,41.37086384,46.61090657,60.37893436,95.50287154,63.89846181,43.37117014,137.7034097,-0.684253472,51.03652769,96.60012399,104.2565139,28.32881948,27.51023958,71.94212733,26.09813542,9.612499957,30.25621542,13.1020662,38.13079861,48.3210625,56.831,42.3689184,128.7508542,43.30119792,5.429444444,135.9433854,96.83101369,80.54471875,64.15875694,160.6010208,44.63156944,32.32859375,30.36619565,77.09432292,96.51255208,68.3365625,67.6482296,6.538541667,9.488892223
1/25/2018,5.8125,11.24375,17.12332463,34.01197917,21.23614583,26.53375,53.8491942,80.06808333,3.891041667,4.023541667,5.492361111,18.6921875,18.92583333,0,4.931458333,5.785833333,42.05854167,41.88145833,31.92572917,42.1040625,36.05270833,53.60052083,129.865625,78.14791667,31.5109375,5.383020833,157.8988453,140.219584,80.23859567,83.05666667,6.792663128,26.02516021,101.0598264,44.31811806,30.37224653,37.351,73.47,41.3278165,46.62310989,60.30608677,95.43136121,63.89794097,43.34434722,137.6912743,-1.506180556,51.03522564,96.58439654,104.2566528,28.30343087,27.50461458,71.95399919,26.07876042,9.573645855,30.23878447,13.09239604,38.12938715,48.33732986,56.82964583,42.36490451,128.7335972,43.8315625,5.229791667,135.66,96.25420781,80.55404167,64.01141319,160.5390417,44.19439931,32.32659722,30.47017598,77.07203125,96.49125,68.3353125,67.64551683,6.441041667,9.488892223
1/26/2018,5.772708333,11.22229167,17.09971715,33.98833333,21.25541667,26.66541667,53.85387341,79.93492708,3.961875,4.077291667,5.461388889,18.6821875,18.91541667,0,4.903125,5.753229167,42.11375,41.82625,31.89270833,42.0678125,36.05083333,53.59375,129.8528197,78.14197917,31.48802083,5.353541667,157.89,140.2250029,80.19303726,83.02166667,6.761343732,26.00849317,101.0646354,44.31768403,30.37377431,37.33452431,73.47,41.2837275,46.6244278,60.32933344,95.36229848,63.89715972,43.32288889,137.6841042,-0.870121528,51.00732596,96.56753785,104.2560278,28.27663601,27.48867708,71.96587105,26.05667708,9.535156285,30.22137087,13.06446192,38.12927951,48.3298125,56.82815278,42.36232639,128.7171215,43.52244792,5.087413194,135.5125521,96.15842618,80.55815625,63.93247222,160.4856042,43.94191667,32.32395833,30.57415631,77.04,96.48057292,68.33765625,67.64530406,6.319166667,9.488892223
1/27/2018,5.774583333,11.22229167,17.10965133,33.99416667,21.32114583,27.30625,53.85855262,79.92525,4.085,4.192604167,5.475416667,18.69958333,18.93135417,0,4.922708333,5.7646875,42.29423077,41.90927083,31.9059375,42.121875,36.1284375,53.66916667,129.8390628,78.15010417,31.53447917,5.369791667,157.8869792,140.2773927,80.22168124,83.05354167,6.774486072,25.99618386,101.0710764,44.311,30.37393056,37.32980208,73.47,41.24205169,46.64260335,60.30023578,95.29400016,63.88821875,43.32893056,137.6873854,-0.250833333,50.99567781,96.55621599,104.2567743,28.25666407,27.488,71.97774292,26.04365625,9.49885414,30.21117971,13.03255211,38.13235243,48.33140972,56.82730208,42.36514931,128.7177465,42.91887153,5.052586806,135.4245313,96.09656942,80.54107292,63.86738542,160.4358819,43.79401736,32.31786458,30.67813664,77.008125,96.47119792,68.33942708,67.64498712,6.2475,9.488892223
1/28/2018,5.8259375,11.23697917,17.12333551,33.99802083,21.35666667,26.605,53.86323183,80.03938542,4.2090625,4.310729167,5.532708333,18.72447917,18.95760417,0.000338542,4.98375,5.814479167,42.37791667,42.0521875,31.94385417,42.21645833,36.21645833,53.74916667,129.8284392,78.1490625,31.60114583,5.434270833,157.8811458,140.3252102,80.30008848,83.11979167,6.822836779,25.99154833,101.0970313,44.311,30.42019792,37.44152083,73.47,41.21126129,46.74504973,60.34586114,95.33254148,63.87670833,43.43314931,137.7748681,0.329166667,51.02159776,96.57331741,104.2601076,28.24945255,27.5083125,71.98961478,26.04172917,9.4725522,30.21781265,13.00751753,38.1342066,48.34976042,56.82711111,42.39556771,128.8638403,42.26831597,4.938645833,135.3649479,96.03974663,80.52742708,63.88879167,160.3842153,43.70807986,32.31949653,30.78211697,77.00052083,96.44104167,68.33729167,67.64717018,6.12875,9.488892223
1/29/2018,6.6221875,11.253125,17.11087386,33.9784375,21.35197917,26.33541667,53.86791104,80.18580208,4.237291667,4.33625,5.587569444,18.78010417,19.0125,0.000243056,5.0340625,5.866145833,42.205625,42.14364583,32.0259375,42.4590625,36.23822917,53.76666667,129.8178164,78.12520833,31.8084375,5.488541667,157.8775,140.3301039,80.35339134,83.168125,6.879173674,26.04146165,101.2317708,44.31113889,30.61709028,37.61532292,73.47,41.25654729,46.80799959,60.47256262,95.63353058,63.88597917,44.17155208,138.1652326,0.212899306,51.39628496,96.64073388,104.27075,28.27515769,27.69154167,72.00148664,26.08891667,9.546927318,30.35322921,13.03130232,38.13493924,48.35507292,56.821,42.44872222,129.4395868,41.68065972,4.803402778,135.31125,95.98464273,80.50695833,63.88676042,160.3296146,43.62705556,32.32059028,30.88609731,76.99953125,96.43265625,68.33635417,67.64643658,5.938333333,9.488892223
1/30/2018,6.636770833,11.2153125,17.02184971,33.86635417,21.23697917,26.60666667,53.87259025,80.14241667,3.940416667,4.071666667,5.496319444,18.7696875,19.00333333,0,4.926354167,5.781875,42.14270833,41.96197917,32.14541667,42.476875,36.09302083,53.62197917,129.7993735,78.07802083,31.91677083,5.387083333,157.8692708,140.1776029,80.22571786,83.07208333,6.805024195,26.08279851,101.1171181,44.32032292,30.55196875,37.42492361,73.47,41.27909023,46.68858833,60.32612157,95.68854642,63.89557986,43.98790625,137.9977153,-1.220069444,51.56446188,96.62507386,104.2542917,28.24945658,27.72414583,72.01335851,26.12178125,9.528177078,30.31236068,13.09777779,38.13138194,48.32274653,56.821,42.37739757,129.0452639,41.16475694,4.841111111,135.2635417,95.93379062,80.51529167,63.88156944,160.2821146,43.56696875,32.3246875,30.99007764,76.98510417,96.42927083,68.33911458,67.64611964,5.78875,9.488892223
1/31/2018,6.377604167,11.1928125,16.99980472,33.83447917,21.2465625,26.62538462,53.87726946,80.00917708,3.962083333,4.077291667,5.440416667,18.74635417,18.98166667,0,4.875520833,5.727291667,42.21458333,41.90427083,32.0890625,42.37802083,36.10322917,53.60760417,129.7879088,78.07614583,31.74625,5.330416667,157.8626042,140.1793739,80.16832935,83.04052083,6.752315967,26.09564603,101.0739063,44.31843056,30.47231597,37.41395139,73.47,41.28083456,46.6708611,60.31688611,95.64995288,63.89292361,43.74248958,137.8469514,-0.69875,51.41515627,96.60335385,104.2544653,28.21771381,27.70216667,72.02523037,26.13730208,9.488281166,30.28255281,13.16161453,38.12884201,48.33390972,56.82197222,42.36447049,128.8840486,40.71598958,4.871388889,135.2155729,95.88320202,80.50576042,63.87314931,160.2291979,43.52540625,32.32227431,31.09405797,76.96520833,96.41520833,68.34260417,67.64486521,5.727916667,9.488892223
2/1/2018,6.398854167,11.1984375,17.00015557,33.82604167,21.28354167,26.40409091,53.88194868,79.99327083,4.105,4.214166667,5.48125,18.74833333,18.9828125,0,4.924895833,5.760625,42.20239583,41.97895833,32.04416667,42.36166667,36.164375,53.66864583,129.7766666,78.07510417,31.7071875,5.375520833,157.8590634,140.2204182,80.19383722,83.07166667,6.774503428,26.14722577,101.0216493,44.31771875,30.43655208,37.35542708,73.47,41.28098166,46.66894984,60.31752836,95.59488448,63.89304514,43.59790625,137.7733924,0.0334375,51.3081945,96.58722557,104.2562708,28.19222103,27.67169792,72.03710223,26.15501042,9.439218665,30.26319475,13.15999988,38.1288941,48.33505556,56.821,42.36183333,128.8254375,40.35116319,4.92515625,135.2089583,95.86545869,80.46273958,63.89106597,160.2091458,43.61413889,32.31494792,31.1980383,76.96161458,96.42546875,68.340625,67.64579827,5.70375,9.488892223
2/2/2018,6.336041667,11.19322917,16.96019392,33.7653125,21.19625,26.08652174,53.88662789,80.01680208,4.133958333,4.246145833,5.521736111,18.7209375,18.9546875,0,4.968125,5.793333333,42.10260417,41.96083333,31.98802083,42.25572917,36.10875,53.63666667,129.7629127,78.04479167,31.6315625,5.4196875,157.8501136,140.1688579,80.18100652,83.0540625,6.803913077,26.18969122,101.0032292,44.31429861,30.41465972,37.3744375,73.47,41.28494822,46.68231636,60.31688603,95.52096219,63.89182986,43.5065,137.7375938,-0.086770833,51.24036458,96.57670648,104.2566528,28.17469701,27.64055208,72.0489741,26.21844792,9.391770765,30.24506933,13.12175349,38.13116319,48.35017708,56.821,42.35791146,128.8068958,40.03519097,4.627222222,135.2224479,95.91646581,80.43477083,63.88492014,160.196559,43.74696875,32.32482639,31.30201863,76.96625,96.4296875,68.34041667,67.643398,5.661041667,9.488892223
2/3/2018,6.211354167,11.17395833,16.92377393,33.71385417,21.16770833,26.151875,53.8913071,79.94680208,3.969791667,4.089895833,5.456875,18.69020833,18.9221875,0,4.893958333,5.735,42.30666667,41.87375,31.91552083,42.16729167,36.05135417,53.58697917,129.7489594,78.03270833,31.55395833,5.350729167,157.8425025,140.1186489,80.11694712,83.00916667,6.760388844,26.1520343,100.9909896,44.31815278,30.39436458,37.39679861,73.47,41.28841129,46.67854747,60.30148713,95.44559633,63.89780208,43.43689931,137.7095556,-0.861423611,51.16864569,96.55796984,104.2563056,28.14425632,27.60992708,72.06084596,26.19620833,9.342760399,30.22357578,13.07586808,38.13005035,48.35295486,56.821,42.35082639,128.7746042,39.73739583,4.562395833,135.1772396,95.86393016,80.4158125,63.87792361,160.1422361,43.64389583,32.32451389,31.40599896,76.95265625,96.41546875,68.34416667,67.6423519,5.568333333,9.488892223
