Datetime,Precip,Max_Temp,Min_Temp,Mean_Temp,PET
2017-01-27,0.0,58,39,48.5,3.189802254529788
2017-01-28,0.0,51,38,44.5,2.4039437635812733
2017-01-29,0.0,63,38,50.5,3.7552555213874936
2017-01-30,0.0,65,31,48.0,4.131663647890431
2017-01-31,0.0,75,35,55.0,5.095131265912446
2017-02-01,0.0,75,42,58.5,4.8835661967471005
2017-02-02,0.0,76,49,62.5,4.681266074758436
2017-02-03,0.0,79,48,63.5,5.0543264713082365
2017-02-04,0.0,61,43,52.0,3.1277761402747983
2017-02-05,0.0,74,37,55.5,4.744721112120338
2017-02-06,0.0,76,49,62.5,4.523766606340737
2017-02-07,1.39,76,45,60.5,4.650016700173308
2017-02-08,0.04,80,58,69.0,4.426171189634939
2017-02-09,0.0,72,49,60.5,3.9311619427537923
2017-02-10,0.0,69,41,55.0,3.905565178991632
2017-02-11,0.0,79,39,59.0,4.958240785345115
2017-02-12,0.0,82,62,72.0,4.235233771668446
2017-02-13,0.0,78,48,63.0,4.492779890156793
2017-02-14,0.0,80,46,63.0,4.733206025536937
2017-02-15,1e-05,80,50,65.0,4.538514633437704
2017-02-16,0.0,67,38,52.5,3.565705398543218
2017-02-17,0.0,73,32,52.5,4.19307607750562
2017-02-18,0.09,70,50,60.0,3.309107530188213
2017-02-19,0.0,81,57,69.0,4.120744615254588
2017-02-20,0.0,81,49,65.0,4.430452616307502
2017-02-21,1e-05,76,54,65.0,3.6300819753410036
2017-02-22,1.2,69,60,64.5,2.276223931054042
2017-02-23,0.0,81,57,69.0,3.9275264314866747
2017-02-24,0.0,83,52,67.5,4.31230823073293
2017-02-25,0.0,81,56,68.5,3.880108819330007
2017-02-26,0.0,72,40,56.0,3.5429991157235374
2017-02-27,0.0,77,41,59.0,3.9072333897090967
2017-02-28,0.0,83,54,68.5,4.016926223272587
2017-03-01,0.0,82,67,74.5,3.099341442525228
2017-03-02,0.48,72,49,60.5,3.0741744169494725
2017-03-03,0.0,69,42,55.5,3.013014834439325
2017-03-04,0.0,70,39,54.5,3.12538754082477
2017-03-05,0.0,74,49,61.5,3.1212767424054633
2017-03-06,0.0,77,55,66.0,3.0961502534746463
2017-03-07,0.0,77,51,64.0,3.2154508989626303
2017-03-08,0.01,77,55,66.0,3.0041625574437067
2017-03-09,0.0,82,47,64.5,3.6464434691146668
2017-03-10,1e-05,82,53,67.5,3.4195411767982447
2017-03-11,0.0,77,44,60.5,3.218160648879112
2017-03-12,0.0,70,52,61.0,2.3580792944974456
2017-03-13,0.55,52,49,50.5,0.7841533597505714
2017-03-14,0.01,60,46,53.0,1.7485091039809864
2017-03-15,0.0,55,33,44.0,1.7895813214754759
2017-03-16,0.0,61,27,44.0,2.187100216924222
2017-03-17,0.0,73,33,53.0,2.808023722994927
2017-03-18,0.0,79,38,58.5,3.08313826425903
2017-03-19,0.0,78,45,61.5,2.856532688197855
2017-03-20,0.0,79,42,60.5,2.9223971938548017
2017-03-21,0.0,84,50,67.0,3.046036305685929
2017-03-22,0.0,89,62,75.5,3.0024800908365594
2017-03-23,0.0,75,61,68.0,1.9111857096270781
2017-03-24,0.0,82,55,68.5,2.6232948769984934
2017-03-25,0.0,81,58,69.5,2.409679203506037
2017-03-26,1e-05,82,59,70.5,2.397132947471071
2017-03-27,0.0,84,57,70.5,2.5464465040907003
2017-03-28,1e-05,85,58,71.5,2.5314223719550673
2017-03-29,0.0,87,57,72.0,2.6331560658792377
2017-03-30,0.11,85,53,69.0,2.553396387077004
2017-03-31,0.03,86,63,74.5,2.2892202073092895
2017-04-01,0.0,88,51,69.5,2.6524861448276873
2017-04-02,0.0,86,51,68.5,2.489261309264192
2017-04-03,2.93,82,63,72.5,1.8998224105259074
2017-04-04,1e-05,85,65,75.0,1.9729875118365727
2017-04-05,0.2,85,72,78.5,1.628653320456639
2017-04-06,0.0,75,54,64.5,1.6635894208961872
2017-04-07,0.0,71,46,58.5,1.6097702614003808
2017-04-08,0.0,75,39,57.0,1.839916413832238
2017-04-09,0.0,80,40,60.0,1.9950651815936344
2017-04-10,0.0,83,49,66.0,1.976721374096789
2017-04-11,0.0,84,53,68.5,1.9135087260520027
2017-04-12,0.0,85,53,69.0,1.9124168960438348
2017-04-13,0.0,84,52,68.0,1.8401063709307866
2017-04-14,0.0,85,53,69.0,1.822521609994624
2017-04-15,0.0,85,63,74.0,1.581486244151483
2017-04-16,0.0,84,60,72.0,1.5680372502149182
2017-04-17,0.01,85,54,69.5,1.6779610832331968
2017-04-18,0.0,88,56,72.0,1.7222876788156884
2017-04-19,1e-05,84,62,73.0,1.4116358906639974
2017-04-20,0.0,85,62,73.5,1.4165646403344934
2017-04-21,0.0,87,57,72.0,1.5445004920669632
2017-04-22,0.0,88,56,72.0,1.5542324754113879
2017-04-23,0.03,84,57,70.5,1.3617870018795304
2017-04-24,0.0,68,51,59.5,0.8883072241320936
2017-04-25,0.0,82,49,65.5,1.3266231688297714
2017-04-26,0.0,82,50,66.0,1.281562089103458
2017-04-27,0.0,88,69,78.5,1.1431969915848141
2017-04-28,0.0,89,67,78.0,1.1896071137934021
2017-04-29,0.0,85,68,76.5,0.9980193553325513
2017-04-30,0.0,86,69,77.5,0.9836960339708947
2017-05-01,0.04,82,60,71.0,0.9973495701219538
2017-05-02,0.0,87,53,70.0,1.1890048093934833
2017-05-03,0.0,91,51,71.0,1.2721645225850817
2017-05-04,2.43,76,64,70.0,0.6680548598846758
2017-05-05,0.0,71,51,61.0,0.7308501124564347
2017-05-06,0.0,78,49,63.5,0.8907029308508356
2017-05-07,0.0,87,51,69.0,1.0483287253458924
2017-05-08,0.0,85,53,69.0,0.9608548429317689
2017-05-09,0.0,91,53,72.0,1.0621091657762842
2017-05-10,0.0,93,56,74.5,1.0541645042120467
2017-05-11,0.0,92,58,75.0,0.9889309533387395
2017-05-12,0.56,88,63,75.5,0.8298622126467005
2017-05-13,0.08,87,65,76.0,0.7618276718773694
2017-05-14,0.0,88,64,76.0,0.7736134252163707
2017-05-15,0.0,90,60,75.0,0.8299302871217759
2017-05-16,0.0,94,65,79.5,0.8410742270376315
2017-05-17,0.0,91,69,80.0,0.7169530789391971
2017-05-18,0.0,90,72,81.0,0.638709575276796
2017-05-19,0.0,90,69,79.5,0.6587849500808368
2017-05-20,1e-05,90,72,81.0,0.6047321279348192
2017-05-21,0.29,82,69,75.5,0.46630135852213883
2017-05-22,1e-05,86,69,77.5,0.5329478978187266
2017-05-23,0.58,84,72,78.0,0.4389340303757619
2017-05-24,1.52,77,62,69.5,0.42607305923628797
2017-05-25,0.0,82,59,70.5,0.521658939263075
2017-05-26,0.0,88,54,71.0,0.6228743362614736
2017-05-27,0.0,92,58,75.0,0.64189621361861
2017-05-28,0.01,94,73,83.5,0.5481909384164222
2017-05-29,0.0,92,72,82.0,0.5130995016494121
2017-05-30,0.0,89,74,81.5,0.4315847715591483
2017-05-31,0.0,91,72,81.5,0.4749628174793372
2017-06-01,0.0,89,73,81.0,0.42386291381356733
2017-06-02,0.0,89,71,80.0,0.4347834130462554
2017-06-03,0.16,91,69,80.0,0.4710203510350777
2017-06-04,2.02,87,71,79.0,0.389014649007037
2017-06-05,0.09,86,72,79.0,0.35716754161645164
2017-06-06,3.92,80,70,75.0,0.2815385775089941
2017-06-07,1.99,84,68,76.0,0.3548385424112327
2017-06-08,1e-05,82,66,74.0,0.34005980740038483
2017-06-09,0.0,88,60,74.0,0.44320809703295455
2017-06-10,0.0,90,65,77.5,0.432554101584082
2017-06-11,0.09,84,73,78.5,0.28693159772851023
2017-06-12,0.05,83,74,78.5,0.25652409692015965
2017-06-13,1e-05,85,73,79.0,0.29496473187146466
2017-06-14,1e-05,87,71,79.0,0.33741144695157377
2017-06-15,0.25,87,70,78.5,0.34277050270861276
2017-06-16,0.0,91,70,80.5,0.3879440868915688
2017-06-17,0.53,89,73,81.0,0.3387661808858056
2017-06-18,0.0,92,70,81.0,0.3954431990301568
2017-06-19,0.63,87,73,80.0,0.3105436074623709
2017-06-20,1.9,77,73,75.0,0.15531087973378124
2017-06-21,0.11,85,76,80.5,0.24985687340431512
2017-06-22,0.0,90,74,82.0,0.3395283430444663
2017-06-23,0.0,92,74,83.0,0.3651722562456039
2017-06-24,0.0,94,73,83.5,0.39802608796225
2017-06-25,0.1,89,74,81.5,0.32976343823419424
2017-06-26,0.01,89,72,80.5,0.34869123970226923
2017-06-27,0.53,89,74,81.5,0.33386674209977996
2017-06-28,0.02,85,72,78.5,0.30178384171750705
2017-06-29,0.07,84,75,79.5,0.25664442346623983
2017-06-30,0.27,93,74,83.5,0.39572350644899495
2017-07-01,0.0,95,74,84.5,0.42587279234071107
2017-07-02,0.0,94,73,83.5,0.4261653603428613
2017-07-03,0.0,96,74,85.0,0.45013110013450836
2017-07-04,0.0,97,73,85.0,0.4771039221199219
2017-07-05,0.21,97,72,84.5,0.49173314787221756
2017-07-06,0.0,95,72,83.5,0.47389888383078904
2017-07-07,0.42,95,73,84.0,0.474520125367811
2017-07-08,0.02,91,73,82.0,0.4268070008824456
2017-07-09,0.1,93,71,82.0,0.48104269200001887
2017-07-10,0.18,89,74,81.5,0.40279730546937975
2017-07-11,0.0,90,73,81.5,0.4378419913948264
2017-07-12,0.14,91,74,82.5,0.45286986289056097
2017-07-13,1.02,94,73,83.5,0.5208863042167426
2017-07-14,0.08,88,74,81.0,0.42211484904186763
2017-07-15,0.07,90,73,81.5,0.4791228638652511
2017-07-16,0.7,89,73,81.0,0.47318862888491575
2017-07-17,1e-05,87,75,81.0,0.41996142585296886
2017-07-18,0.02,89,75,82.0,0.4708232434970981
2017-07-19,0.0,93,72,82.5,0.5950851575676734
2017-07-20,1e-05,96,74,85.0,0.6439441742619006
2017-07-21,0.52,93,73,83.0,0.6154330795581708
2017-07-22,0.84,91,73,82.0,0.5923064139057505
2017-07-23,0.16,84,74,79.0,0.43688193898551914
2017-07-24,0.02,90,73,81.5,0.6037505179348407
2017-07-25,0.06,93,76,84.5,0.6432700238085582
2017-07-26,0.0,94,74,84.0,0.712915482866441
2017-07-27,0.0,93,75,84.0,0.6952859386550176
2017-07-28,0.0,96,74,85.0,0.799727083385281
2017-07-29,0.6,91,76,83.5,0.6670586298062627
2017-07-30,1e-05,89,77,83.0,0.6098997485635004
2017-07-31,0.0,89,73,81.0,0.7068482353791847
2017-08-01,0.0,91,64,77.5,0.9036092919256542
2017-08-02,0.0,91,75,83.0,0.766191640024385
2017-08-03,0.4,79,73,76.0,0.4419030599477079
2017-08-04,0.98,86,73,79.5,0.6998092295110662
2017-08-05,0.07,87,73,80.0,0.7516104729691138
2017-08-06,0.05,88,72,80.0,0.8263557007411838
2017-08-07,0.03,89,74,81.5,0.8382365252310315
2017-08-08,0.22,92,74,83.0,0.9615895751948697
2017-08-09,0.0,91,74,82.5,0.9550598161924084
2017-08-10,0.0,94,75,84.5,1.0631881233842317
2017-08-11,0.0,95,74,84.5,1.1490026530568176
2017-08-12,0.0,90,74,82.0,1.0003605467921595
2017-08-13,2.06,94,75,84.5,1.1544385607775198
2017-08-14,0.22,90,77,83.5,0.9696022241525253
2017-08-15,0.01,90,74,82.0,1.0852744819937563
2017-08-16,0.0,96,74,85.0,1.3550088969637415
2017-08-17,0.0,96,76,86.0,1.342456560542333
2017-08-18,0.11,98,78,88.0,1.410514859486104
2017-08-19,0.0,92,77,84.5,1.2042200958677267
2017-08-20,0.27,97,73,85.0,1.572740609667191
2017-08-21,1e-05,90,76,83.0,1.2037109157435333
2017-08-22,0.06,91,75,83.0,1.3202947109309855
2017-08-23,0.0,96,74,85.0,1.626368165598826
2017-08-24,1e-05,96,75,85.5,1.6391926223893412
2017-08-25,0.7,95,74,84.5,1.6610938892325902
2017-08-26,1e-05,90,74,82.0,1.4423873951468336
2017-08-27,1e-05,90,76,83.0,1.3996614151590483
2017-08-28,0.0,88,73,80.5,1.4398071780999078
2017-08-29,0.33,88,72,80.0,1.5138698612481736
2017-08-30,0.76,88,75,81.5,1.4237579789733144
2017-08-31,1.3,91,73,82.0,1.725937357664215
2017-09-01,1e-05,92,73,82.5,1.8262909026277265
2017-09-02,1.42,88,72,80.0,1.663247455399969
2017-09-03,0.02,90,70,80.0,1.902689526115334
2017-09-04,0.15,91,71,81.0,1.9706558152708809
2017-09-05,0.0,88,73,80.5,1.7345951684722123
2017-09-06,0.25,84,72,78.0,1.537046411118452
2017-09-07,0.0,83,66,74.5,1.7861774157728803
2017-09-08,0.0,88,70,79.0,1.991676543360114
2017-09-09,0.0,83,70,76.5,1.674610228580027
2017-09-10,0.13,74,64,69.0,1.353210626793913
2017-09-11,1.34,65,63,64.0,0.5732379896778216
2017-09-12,1e-05,86,62,74.0,2.343892834855653
2017-09-13,1e-05,86,66,76.0,2.242916154825765
2017-09-14,0.09,88,68,78.0,2.3489386173866302
2017-09-15,1e-05,90,70,80.0,2.457753919444863
2017-09-16,1e-05,89,73,81.0,2.270106829711832
2017-09-17,0.0,92,69,80.5,2.758206972601068
2017-09-18,0.0,93,66,79.5,3.0086895344116655
2017-09-19,1e-05,91,70,80.5,2.7383202843527896
2017-09-20,1e-05,90,72,81.0,2.599240822944405
2017-09-21,0.03,89,71,80.0,2.6151535141393807
2017-09-22,0.0,90,69,79.5,2.85882550874905
2017-09-23,1e-05,90,71,80.5,2.803595406878877
2017-09-24,0.0,89,73,81.0,2.6352219439807607
2017-09-25,0.0,90,72,81.0,2.8445994321737986
2017-09-26,0.0,92,68,80.0,3.300829155191446
2017-09-27,0.0,93,67,80.0,3.494835436515641
2017-09-28,0.0,95,66,80.5,3.7771517231535556
2017-09-29,0.0,95,67,81.0,3.7970976977888307
2017-09-30,0.0,93,70,81.5,3.5198702399313118
2017-10-01,0.03,77,69,73.0,1.8898014847192657
2017-10-02,0.0,85,69,77.0,2.8642129316116693
2017-10-03,0.0,88,69,78.5,3.232332798265651
2017-10-04,0.0,88,69,78.5,3.28274128163506
2017-10-05,0.0,90,70,80.0,3.48508523026711
2017-10-06,0.02,89,72,80.5,3.2821020980177225
2017-10-07,0.16,92,75,83.5,3.4551145206446954
2017-10-08,0.52,87,77,82.0,2.6405843908185345
2017-10-09,0.01,90,77,83.5,3.1101070185213433
2017-10-10,0.24,89,76,82.5,3.1166249557100736
2017-10-11,0.97,91,74,82.5,3.6139447046228668
2017-10-12,0.0,91,74,82.5,3.663794957365625
2017-10-13,0.0,90,68,79.0,4.045350607796404
2017-10-14,0.0,89,73,81.0,3.584425009036363
2017-10-15,0.0,87,69,78.0,3.7092217557168494
2017-10-16,0.11,88,66,77.0,4.100470063820108
2017-10-17,0.0,76,60,68.0,3.127628114616361
2017-10-18,0.0,81,56,68.5,3.9874773107834316
2017-10-19,0.0,84,62,73.0,4.035139427417325
2017-10-20,0.0,86,60,73.0,4.439618862518572
2017-10-21,0.0,86,68,77.0,3.9425076179295107
2017-10-22,0.04,88,69,78.5,4.17753302881222
2017-10-23,0.76,85,62,73.5,4.352941023823139
2017-10-24,0.0,78,52,65.0,4.139203651178392
2017-10-25,0.0,68,45,56.5,3.4216484791880495
2017-10-26,0.0,74,39,56.5,4.266617644556807
2017-10-27,0.0,77,45,61.0,4.451170185695887
2017-10-28,1.11,79,54,66.5,4.333524173916285
2017-10-29,0.0,61,40,50.5,3.047546763840653
2017-10-30,0.0,70,35,52.5,4.131049116808164
2017-10-31,0.0,76,41,58.5,4.648018456004133
2017-11-01,0.0,77,43,60.0,4.743735730471013
2017-11-02,0.0,81,49,65.0,5.032338480494302
2017-11-03,0.0,84,53,68.5,5.267788167403734
2017-11-04,0.0,84,55,69.5,5.216046231470194
2017-11-05,0.0,85,56,70.5,5.337799309603431
2017-11-06,0.0,84,54,69.0,5.359510944164236
2017-11-07,0.0,85,57,71.0,5.37276533676265
2017-11-08,0.0,84,64,74.0,4.771620532844043
2017-11-09,0.01,70,58,64.0,3.2226392464949773
2017-11-10,0.0,73,50,61.5,4.3210898522602665
2017-11-11,0.0,73,52,62.5,4.228230401983777
2017-11-12,0.0,76,57,66.5,4.311091416596046
2017-11-13,0.0,75,58,66.5,4.107606806285802
