Datetime,USGS-LESTER LEWIS/S788,NWFWMD-BIKE TRAIL / NITRATE POT. MAP/S795,NWFWMD-BRADFORD BROOK DEEP/S793,NWFWMD-BRADFORD BROOK SHALLOW,TOM BROWN TEST/S791,USGS-OLSON RD./S677,NWFWMD-HQ FLORIDAN OBS/S704,USGS-LAKE JACKSON INTERMEDIATE/S706,NWFWMD-NITRATE #1,NWFWMD-NITRATE #2/S790,NWFWMD-NITRATE #4/S782,NWFWMD-NITRATE #5/S796,NWFWMD-NITRATE #6/S797,WAKULLA CORRECTIONAL INSTITUTE #1/S779,WAKULLA CONDUIT WELL@WEST OF HWY 61,FGS - SULLIVAN SINK #1,NWFWMD GW-2F-LZ (FT BRADEN)/S802,NWFWMD GW-3F-LZ (ANF FR-305),NWFWMD GW-4F-UZ (HWY27 DOT),NWFWMD GW-5F (LEON CTY VFD)/S814,NWFWMD GW-6F (MICC GREENWAY)/S816,NWFWMD GW-7F (LEON CR-59)/S818,NWFWMD GW-5S (LEON CTY VFD),NWFWMD GW-7S (LEON CR-59),NWFWMD GW-4F-LZ (HWY27 DOT)/S812,NWFWMD GW-12F (RIVERSPRINGS MS)/S820,NWFWMD GW-2S (FT BRADEN)/S805,NWFWMD GW-6S (MICC GREENWAY),NWFWMD GW-2F-UZ (FT BRADEN)/S826,NWFWMD GW-3F-UZ (ANF FR-305),AMES SINK/S555,MUNSON SLOUGH @ CAPITAL CIRCLE,FORDS ARM TRIB@MERD,ALFORD ARM TRIB@BUCK,CENTRAL D.D.@ORANGE,WEST DRAINAGE DITCH @ ROBERTS AVE,LAKE KANTURK OUTFALL,LAKE LAFAYETTE OUTFALL,NE D.D.@MAHAN DR,PARK AV D.D.@ VIOLET - S100,LAKE JACKSON FACILITY AKA 64/606,NE Drainage Ditch @ Centerville and Blairstone,Central Drainage Ditch @ Lake Bradford Road,Boone Blvd Holding pond (City ID# 700),St. Marks River @ San Marcos de Apalachee S.P.,Still Creek at Capitola Rd,Lake Iamonia Outfall @ Meridian Rd,LEON HIGH SCHOOL STORMWATER INLET,LAKE BRADFORD,ST. MARKS RIVER @ TRAM RD,LAKE KINSALE OUTFALL,LAKE MUNSON OUTFALL,MUNSON SLOUGH @ OAKRIDGE ROAD,BLACK CREEK @ CR 267,LOST CREEK @ ARRAN RD (CR 368),BRADFORD BROOK @ AENON CHURCH ROAD,WEST DRAINAGE DITCH @ US 90,ALFORD ARM TRIB@MICC,EAST D.D.@ADAMS ST,QUINCY CREEK@SR 267,FISHER CREEK @ SPRINGHILL RD.,WAKULLA RIVER AT BOAT TRAM,"John Knox Pond, Megginnis Tributary",Lake Jackson - Miller Landing Road,Lauder Pond near Thomasville/Bannerman Rd,Regional Stormwater Facility - City of Tallahassee,Southwood SW Pond SB111B,Southwood SW Pond WD005,Lake Miccosukee @ US90 Outfall,LAKE IAMONIA EAST,LAKE KILLARNY AT MCLAUGHLIN DRIVE,LAKE KANTURK AT CLIFDEN DR,INDIAN SPRING RUN AT SR61,ST. MARKS RIVER - UPPER DISCHARGE BEFORE SWALLET
2017-08-14,7.587812499999998,14.551041666666642,21.230416666666677,38.03052083333336,25.387916666666644,30.396666666666675,53.08180368133794,81.98760416666661,4.010625000000001,4.209274112677085,6.180625000000004,20.972083333333348,21.217049242395834,0.0,5.2250000000000005,6.944479166666663,44.44020833333332,44.141041666666645,34.94010416666665,45.04979166666669,39.45291666666663,55.713600213846576,134.55823145833315,80.64302083333328,33.922604166666666,5.775729166666664,159.3084381249998,143.7579167708333,80.06786153364584,84.2702083333334,9.077871591,26.65722567,101.6404514,45.35386458,30.77564931,37.61468098,73.47,43.07430925,47.36495486,60.82190269,93.80955551,64.23983719,46.51512847,136.3387743,0.547309028,51.33952275,97.46925746,104.2667917,30.29973469,27.82029167,72.82041667,26.38216042,10.55932291,31.57125,26.85972917,39.64170486,48.41163542,56.90013194,42.68566667,128.8658442,39.93397917,4.460729166,135.7169792,82.20966667,160.4880694,46.32897058,32.31967014,29.55,78.42890625,97.47520833,71.48380208,71.41776042,5.449166667,9.488892223196927
2017-08-15,7.720208333333331,14.556041666666635,21.222916666666663,38.024687500000034,25.380520833333303,31.661666666666672,53.08648289183006,81.97635416666671,3.998229166666665,4.187610494687502,6.176111111111122,21.109270833333287,21.371129545520837,0.0,5.215833333333335,6.905937499999993,44.42197916666668,44.11729166666667,35.121666666666655,45.21770833333335,39.42166666666666,55.70747131782947,134.52239041666678,80.6316666666667,34.558125,5.768333333333332,159.29655833333308,143.70937541666686,80.10317870260415,84.28635416666667,10.60092708,26.48583674,101.0579167,45.32020139,30.57117014,37.50580557,73.47,43.09172125,46.95078819,60.7337253,93.91875671,64.12382342,46.35872222,136.1265,0.418923611,51.40992264,97.46000356,104.2667917,30.30360802,28.51669792,72.76489583,26.40179167,11.60713538,31.47739583,26.58051042,39.70390972,48.42953472,56.89778819,42.50735069,128.8678964,39.67939583,4.390156221,135.6031771,82.19805208,160.427809,45.42430264,32.30489583,29.55,78.4103125,97.45375,71.43375,71.38776042,5.3775,9.488892223196927
2017-08-16,7.786354166666666,14.543020833333314,21.1925,38.00114583333335,25.33989583333332,31.243749999999995,53.09116210232218,81.93284374999996,4.000833333333332,4.193967710041668,6.168819444444441,21.0942708333333,21.33916818177083,0.0,5.20729166666667,6.871354166666671,44.36572916666668,44.0596875,35.270000000000024,45.59114583333329,39.41249999999997,55.70134242181236,134.48406302083313,80.60916666666664,34.604270833333395,5.757187499999998,159.2808301041669,143.64260375000003,80.09767944437503,84.2482291666667,10.74505904,26.33163537,100.9312153,45.27879514,30.47143056,37.43948224,73.47,43.0656263,46.83096181,60.70580897,93.9609965,63.92392075,46.22719444,135.8239479,0.336840278,51.49072294,97.43686337,104.2662361,30.28492926,28.46966667,72.70380208,26.321475,11.43312498,31.39255208,26.48248958,39.75429167,48.40184375,56.89579167,42.46380903,128.841511,39.50246875,4.386354167,135.5013542,82.213625,160.3655868,44.77930484,32.32215278,29.55,78.39880208,97.43083333,71.38479167,71.34927083,5.335208333,9.488892223196927
2017-08-17,7.668645833333336,14.50958333333333,21.165,37.98739583333332,25.328020833333323,30.172500000000003,53.095841312814294,81.88561458333335,3.9407291666666673,4.136991592052083,6.122986111111112,21.013125,21.246269318229164,0.0,5.159687500000002,6.794270833333333,44.33123287671236,44.04572916666665,35.206562500000025,45.43114583333334,39.43239583333333,55.69521352579526,134.4464600000001,80.62364583333336,34.33624999999997,5.7078125,159.26239072916684,143.6129173958333,80.10360180312499,84.2285416666667,10.05413889,26.24720819,100.8763542,45.23942014,30.44363542,37.42697836,73.47,43.03000011,46.74865035,60.67813512,93.97806301,63.81195212,46.14469444,135.5133576,0.373559028,51.39699141,97.4128844,104.2666528,30.26328176,28.18398958,72.64125,26.24673125,10.92427083,31.28151042,26.11905208,39.72752083,48.40620139,56.891,42.48177778,128.8041535,39.36179167,4.405746484,135.4132292,82.22065625,160.3088854,44.37067857,32.3215625,29.55,78.37932292,97.41625,71.34083333,71.31020833,5.299166667,9.488892223196927
2017-08-18,7.549166666666667,14.450937500000036,21.15041666666667,37.96864583333332,25.31989583333332,30.21624999999999,53.100520523306415,81.87659374999998,3.8933333333333313,4.082827974072916,6.045972222222206,20.90833333333336,21.133891287916665,0.0,5.094479166666665,6.696041666666672,44.37613333333328,44.07364583333331,35.05822916666667,45.230624999999975,39.43479166666666,55.68908462977815,134.4094746874999,80.65979166666666,34.08697916666667,5.643229166666668,159.24385843749982,143.60958489583348,80.13219174958334,84.23135416666665,9.154642378,26.20026425,100.87,45.20150347,30.42634375,37.38621058,73.47,42.98484267,46.68360069,60.68716312,93.96778614,63.76052168,46.04979861,135.2023681,0.476336806,51.27793047,97.38700036,104.2667569,30.23720718,27.91211458,72.57802083,26.18828958,10.51588538,31.18473958,25.807125,39.65719097,48.40748611,56.891,42.44715972,128.7709279,39.23439583,4.523368082,135.3354688,82.20716667,160.2520972,44.08720855,32.31769097,29.55,78.35520833,97.39635417,71.29515625,71.26927083,5.259375,9.488892223196927
2017-08-19,7.685729166666671,14.385937499999992,21.124583333333334,37.93374999999999,25.27822916666666,30.48625,53.105199733798536,81.88868750000003,3.885104166666668,4.072726856083334,6.003958333333328,20.83968749999997,21.0655757575,0.0,5.067395833333336,6.632812499999996,44.3679166666667,44.07760416666667,34.92697916666668,45.09166666666669,39.37656250000001,55.68295573376105,134.36802229166682,80.66781249999993,33.92822916666668,5.610520833333335,159.2258338541663,143.5758342708332,80.15310434802086,84.2378125,8.720111042,26.17193059,100.9074653,45.15520139,30.42148264,37.37040809,73.47,42.94209842,46.62169097,60.70714567,93.94200242,63.79751138,45.9505625,134.8925417,0.581267361,51.17758461,97.36361645,104.2665833,30.23717426,27.767375,72.5128125,26.15453542,10.19041668,31.10911458,25.44639583,39.57804167,48.407625,56.890375,42.43240278,128.7415565,39.11371875,4.531475783,135.2711458,82.17492708,160.1949444,43.89323506,32.3171875,29.55,78.33125,97.37734375,71.24947917,71.22609375,5.235208333,9.488892223196927
2017-08-20,7.593854166666655,14.314999999999982,21.08375,37.870729166666685,25.205208333333346,29.99208333333334,53.10987894429065,81.88363541666668,3.883958333333332,4.057104904770833,5.964652777777763,20.75208333333333,20.970906060625,0.0,5.054062499999997,6.576979166666668,44.32270833333335,44.03624999999997,34.81968750000002,44.9659375,39.3015625,55.67682683774394,134.31739624999983,80.64104166666664,33.80312499999998,5.587708333333338,159.2049011458336,143.5151030208333,80.15925839729162,84.20854166666659,8.576742894,26.15486423,100.89,45.10841319,30.41450347,37.36623754,73.47,42.91372917,46.59229861,60.70778873,93.91042333,63.80481359,45.85781944,134.572941,0.60546875,51.12751614,97.33720723,104.2670347,30.20984967,27.65232292,72.45046875,26.13083333,10.02854173,31.03708333,25.11077083,39.48354514,48.40746875,56.88778819,42.39398264,128.7219073,39.00246875,4.528437543,135.2219792,82.15180208,160.1380174,43.76500809,32.31440972,29.55,78.30848958,97.356875,71.20661458,71.1825,5.202291667,9.488892223196927
2017-08-21,7.4860416666666785,14.245416666666673,21.027083333333334,37.87791666666672,25.13645833333331,31.855416666666667,53.11455815478277,81.83569791666667,3.964270833333334,4.148462120125001,5.982916666666659,20.66166666666671,20.879465530312498,0.0,5.099687499999996,6.582291666666669,44.27375000000001,43.97666666666665,34.716874999999966,44.84739583333334,39.18572916666666,55.67069794172683,134.26301958333332,80.60145833333331,33.69395833333332,5.623958333333334,159.18520354166682,143.4491679166668,80.14217553291665,84.19916666666659,8.52564917,26.60002068,100.9772569,45.11391667,31.07221181,38.19632046,73.47,42.9675127,47.7005625,60.81037501,94.95398192,64.41376509,46.67676042,136.3863438,0.72375,51.33689277,97.32365027,104.3010625,30.22320217,27.593625,72.39114583,26.2476,9.952916433,31.01125,24.93910417,39.53682639,48.89286806,56.87823958,42.49715972,128.7585081,38.89278125,4.535816012,135.1907292,82.10763542,160.0807083,43.68462835,32.31329861,29.55,78.28635417,97.33682292,71.16375,71.1396875,5.169375,9.488892223196927
2017-08-22,7.329479166666664,14.20729166666669,21.02125,37.887708333333336,25.165520833333343,31.741666666666674,53.11923736527489,81.79094791666664,3.984270833333333,4.165340168802085,5.987152777777776,20.614687499999995,20.83323333322917,0.0,5.112291666666668,6.577187499999997,44.263020833333314,43.983125,34.675312500000025,44.840000000000025,39.18697916666667,55.664569045709726,134.22000520833353,80.63239583333329,33.67375000000001,5.633958333333333,159.16885166666657,143.44239572916675,80.15045489437497,84.2028125,9.38163985,26.48587154,100.9001215,45.09395139,30.55656944,37.77765338,73.47,42.93094901,46.98014583,60.64615728,95.41201878,64.07608465,46.36500694,136.5824028,0.71921875,51.32698098,97.33060931,104.267,30.2070755,27.51357292,72.3271875,26.35837708,10.98703123,30.9746875,25.52144792,39.487625,48.53297222,56.871,42.3765,128.7782686,38.79502083,4.581093782,135.1719792,82.04034375,160.0246319,43.61801597,32.31378472,29.55,78.26354167,97.3125,71.12026042,71.09557292,5.164791667,9.488892223196927
2017-08-23,7.34854166666666,14.20979166666669,21.043333333333333,37.9180208333333,25.202812500000032,31.800416666666667,53.123916575767005,81.81321874999999,3.943229166666667,4.130030717479168,5.990208333333336,20.69437500000004,20.91793863645833,0.0,5.11020833333333,6.580312499999998,44.34645833333332,44.066354166666684,34.66072916666668,44.881979166666646,39.23677083333333,55.658440149692616,134.18333135416665,80.70239583333334,33.7046875,5.630729166666662,159.15385114583316,143.4819814583333,80.18169833239584,84.23854166666668,10.33766329,26.34849302,100.9145486,45.06360417,30.47592708,37.75466338,73.47,42.89895129,46.99771528,60.62152081,96.27535383,64.00356047,46.29139583,137.0904063,0.553055556,51.19354484,97.37288561,104.267,30.19308425,27.55596875,72.27083333,26.28290417,11.27989582,30.92286458,25.79519792,39.49382292,48.49042014,56.871,42.34905208,128.7722652,38.6960625,4.536927149,135.1509375,82.00732292,159.9674618,43.58704595,32.31262153,29.55,78.24713542,97.28364583,71.0759375,71.050625,5.173333333,9.488892223196927
2017-08-24,7.219895833333336,14.153645833333348,21.011666666666667,37.86906249999997,25.165000000000024,29.85166666666666,53.128595786259126,81.8795,3.871666666666668,4.051700432833333,5.914861111111119,20.61312499999996,20.832748106041677,0.0,5.036770833333335,6.49947916666667,44.36729166666666,44.104375000000005,34.62666666666667,44.85687500000004,39.23385416666663,55.652311253675514,134.13562177083358,80.71770833333322,33.64843750000001,5.5573958333333335,159.13114583333356,143.46666718750006,80.183666170625,84.25104166666667,9.848149314,26.25727781,100.88,45.01884722,30.44269792,37.58644769,73.47,42.84783898,46.82125694,60.61245898,96.16120492,63.83681753,46.18728125,136.7960139,0.600798611,51.11547291,97.32130561,104.2670694,30.1612805,27.44701042,72.20380208,26.20800417,10.8765104,30.85114583,25.51025,39.44821528,48.40522917,56.871,42.33148264,128.7569475,38.61653125,4.558906258,135.1302083,81.97471875,159.9137986,43.60270787,32.31394097,29.55,78.23458333,97.27380208,71.03625,71.0078125,5.151041667,9.488892223196927
2017-08-25,7.186145833333338,14.079999999999998,20.945833333333336,37.78666666666666,25.0534375,30.785416666666663,53.13327499675124,81.89705208333335,3.8898958333333353,4.071078481520833,5.8889583333333455,20.52104166666666,20.740265909062494,0.0,5.024687500000001,6.450208333333332,44.3066666666667,44.04989583333339,34.538645833333334,44.73572916666665,39.11166666666668,55.646182357658404,134.07698291666654,80.66958333333332,33.52374999999996,5.53666666666667,159.10531489583337,143.388855,80.12886385427082,84.22072916666664,8.740014988,26.20128779,100.88,44.97376042,30.44563194,37.57043686,73.47,42.81044195,46.73936458,60.60383003,96.09618787,63.82273084,46.09794097,136.4865521,0.705434028,51.03186363,97.29324989,104.2668958,30.12947674,27.35247917,72.14041667,26.15029167,10.47255208,30.80729167,25.23373958,39.39476042,48.3866875,56.8763125,42.32165625,128.7656752,38.5273125,4.633090276,135.11,81.94742708,159.8591285,43.60545313,32.31388889,29.55,78.20442708,97.25119792,70.99302083,70.96421875,5.231875,9.488892223196927
2017-08-26,7.356562500000002,14.022916666666651,20.895,37.72281249999998,24.986979166666696,31.185416666666654,53.13795420724336,81.84994791666666,3.778229166666668,3.953581530197917,5.843958333333327,20.65114583333333,20.8902837121875,0.0,4.957187499999999,6.4260416666666655,44.24770833333332,43.995729166666656,34.59854166666665,45.04406249999999,39.060625,55.640053461641294,134.02093281250015,80.65072916666666,33.99635416666667,5.479270833333334,159.08875083333336,143.33750374999997,80.10704285249999,84.21864583333324,8.563861181,26.17635778,100.88,44.9338125,30.48068403,37.52782881,73.47,42.79327062,46.65957292,60.6304272,96.05768127,63.8438004,46.02867014,136.1698681,0.368958333,51.14143039,97.31566319,104.2668958,30.11329799,28.4139375,72.1096875,26.16268333,10.45046885,30.93484375,24.96972917,39.31264236,48.40755556,56.871,42.34976389,128.7753315,38.46314583,4.500711842,135.0922917,81.92034375,159.8005694,43.61182686,32.31402778,29.55,78.18489583,97.2278125,70.94682292,70.91796875,5.220833333,9.488892223196927
2017-08-27,7.387395833333335,13.98447916666668,20.88666666666666,37.70041666666664,25.00260416666669,31.36083333333333,53.14263341773548,81.81522916666665,3.6988541666666648,3.8701470788750014,5.778124999999996,20.805208333333315,21.042176515104163,0.0,4.888854166666666,6.343124999999996,44.25364583333337,44.01177083333337,35.11208333333333,45.64749999999997,39.1628125,55.63392456562419,133.97490104166678,80.68208333333332,34.728645833333324,5.4075,159.0694840624998,143.3403151041667,80.1395908759375,84.23302083333323,8.408427081,26.13498608,100.88,44.88785764,30.43971181,37.50162701,73.47,42.78458887,46.60962937,60.60945456,95.98650091,63.82613732,45.92537153,135.8465174,0.112083333,51.18874094,97.27726078,104.2650035,30.07644216,28.49117708,72.07223958,26.13549167,10.32895831,30.90171875,24.8480625,39.30620139,48.40727778,56.871,42.31387847,128.7745538,38.41241667,4.295920168,135.0758854,81.89128125,159.7442847,43.6177492,32.3134375,29.55,78.15203125,97.20927083,70.90270833,70.87119792,5.101458333,9.488892223196927
2017-08-28,7.285000000000003,13.932708333333345,20.86041666666668,37.66572916666663,24.961250000000017,29.754166666666663,53.147312628227596,81.82101041666668,3.668437500000002,3.836608460895833,5.726319444444453,20.75916666666667,20.995423484895834,0.0,4.845104166666664,6.2742708333333335,44.25135416666669,44.02354166666671,35.00177083333331,45.24447916666665,39.20166666666666,55.62779566960708,133.9242681249999,80.7022916666666,34.17000000000002,5.357187499999996,159.04833031249976,143.32604739583317,80.17851714218749,84.23718749999988,8.225006928,26.09656619,100.875434,44.82985417,30.43573611,37.48151896,73.47,42.74406685,46.57566667,60.63558365,95.91002374,63.82012355,45.81384375,135.5112222,0.204722222,51.09766585,97.2430415,104.2569653,30.0324509,28.25263542,72.01442708,26.14444583,10.06057291,30.89677083,24.9061875,39.33542014,48.40797222,56.871,42.30851389,128.7714324,38.37236458,4.375208347,135.0690625,81.85826042,159.6904826,43.59245626,32.31131944,29.55,78.12916667,97.19,70.86166667,70.825625,5.012708333,9.488892223196927
2017-08-29,7.1712500000000015,13.870208333333316,20.79791666666667,37.60562500000004,24.86354166666663,30.395416666666677,53.15199183871972,81.81488541666666,3.871770833333335,4.023486509583334,5.768541666666677,20.64385416666665,20.875232954583332,0.0,4.931041666666659,6.286875000000005,44.187291666666674,43.960624999999965,34.76937499999999,44.97822916666663,39.09489583333335,55.62166677358998,133.86375270833335,80.6609375,33.83625,5.417083333333335,159.03010322916668,143.25093656249976,80.17165340510418,84.20770833333326,8.18097909,26.07984706,100.87,44.76659028,30.44063194,37.46104632,73.47,42.70545454,46.60877431,60.67169507,95.84271403,63.87827645,45.72160417,135.1903889,0.609722222,51.00737223,97.2211325,104.2582153,29.9964284,27.97279167,71.96973958,26.15136875,9.936874996,30.88557292,24.68290625,39.30206944,48.40963889,56.871,42.31443403,128.773936,38.34215625,4.739218751,135.0668229,81.84263542,159.6428438,43.59004527,32.31211806,29.55,78.10630208,97.17776042,70.82786458,70.78536458,5.162291667,9.488892223196927
2017-08-30,7.474479166666668,13.839999999999996,20.760416666666668,37.60468749999998,24.81572916666666,29.69416666666668,53.15667104921184,81.76708333333336,4.113125,4.271927058260418,5.918819444444456,20.570312499999982,20.80170909083333,0.0,5.11635416666667,6.416875000000007,44.16927083333331,43.92750000000001,34.616249999999994,44.84656250000003,39.04645833333334,55.61553787757287,133.8076035416665,80.64104166666662,33.684270833333336,5.590104166666664,159.0248925000001,143.20604395833348,80.18969889437496,84.2263541666667,8.242715369,26.0954028,100.9653299,44.72040972,30.49038889,37.82977507,73.47,42.73238043,46.76518056,60.71688551,95.97948614,63.95728004,45.94156944,135.3328368,0.738020833,50.94473469,97.26205338,104.2659063,30.00332257,27.81388542,72.04119792,26.09995833,9.910468608,30.92661458,24.59811458,39.3295,48.68892708,56.871,42.33611806,128.8261791,38.39054167,5.166666689,135.1609896,81.84711458,159.7048924,44.20813775,32.33125,29.55,78.11140625,97.185,70.82911458,70.78369792,5.740833333,9.488892223196927
2017-08-31,7.354895833333317,13.799791666666644,20.73875,37.68208333333333,24.76270833333334,31.100416666666657,53.16135025970395,81.72363541666665,4.119062499999997,4.284638440281249,5.950069444444448,20.494583333333345,20.72506022729166,0.0,5.145104166666671,6.4560416666666685,44.17875000000001,43.91979166666667,34.52458333333335,44.76479166666664,38.98749999999998,55.60940898155577,133.7537516666665,80.63229166666666,33.594687499999985,5.6242708333333296,159.05197468749995,143.18604052083316,80.23897878541663,84.27625000000006,8.250718565,26.39170496,101.1425347,44.66273611,30.85709028,38.25300036,73.54505208,42.7780216,47.28742014,60.91565224,96.44182968,64.52883571,46.61297569,136.7464653,0.777118056,51.16305203,97.32281658,104.3463924,30.06209173,27.66216667,72.08848958,26.22646458,9.913801993,30.95239583,24.5380625,39.48599306,48.98036806,56.90455903,42.52483333,129.0846549,38.41002083,5.100104122,135.2713542,81.83404167,159.7781563,45.41141198,32.31194444,29.55,78.12067708,97.19015625,70.84619792,70.8034375,5.754166667,9.488892223196927
2017-09-01,7.302916666666666,13.76447916666666,20.755,37.93333333333336,24.87656250000004,31.248750000000005,53.16602947019607,81.70996875000004,3.9122916666666665,4.073078988958333,5.858263888888893,20.47281250000002,20.7041405303125,0.0,5.008124999999997,6.418854166666666,44.241666666666674,43.95302083333332,34.54468749999999,44.82874999999999,39.00312500000002,55.60328008553866,133.7042712500001,80.65114583333335,33.790104166666644,5.505208333333333,159.15510479166673,143.28426854166665,80.30224475864587,84.38583333333332,9.683878455,27.60819787,101.9283333,44.79704167,31.74964377,38.72042703,73.52086806,42.84771925,49.05504167,61.14882986,98.42295876,65.9675268,46.81200347,139.7152674,0.814375,52.08695958,97.5757325,104.2701076,30.17903798,27.68669792,74.14411458,26.64484583,11.52890627,31.31760417,25.12707292,39.80087153,49.19238194,56.88605208,42.74802778,128.961655,38.40408333,4.933420088,135.2469271,81.81701042,159.7296146,45.5061875,32.30045139,29.54921875,78.10755208,97.18979167,70.81,70.76302083,5.645,9.488892223196927
2017-09-02,7.161979166666671,13.753124999999995,20.740416666666665,38.05739583333334,24.855937499999968,31.480416666666667,53.17070868068819,81.69869791666665,3.8278125000000025,3.982665370979168,5.836180555555559,20.451145833333364,20.6837416665625,0.0,4.971249999999997,6.425000000000008,44.23229166666668,43.92999999999999,34.57854166666666,44.88135416666669,38.99052083333332,55.59715118952155,133.64739489583317,80.61854166666667,33.8009375,5.461875000000002,159.34749968750006,143.26833135416672,80.27518301385416,84.3336458333333,13.06490914,27.1152639,101.1864063,44.83975,30.7380679,38.08717661,73.47,42.8103456,47.40382639,60.75523557,97.60906939,64.6169297,45.76608333,138.7095208,0.774861111,51.52553733,97.55904702,104.2662708,30.18832798,27.65107292,74.65708333,26.7188,13.62192717,31.29953125,25.4218125,39.98906597,48.53269444,56.87294444,42.47117014,128.9008773,38.43194792,4.859166697,135.4317708,81.82440625,159.6823924,45.67568403,32.32203125,29.54180556,78.11765625,97.17682292,70.77286458,70.72421875,5.61125,9.488892223196927
2017-09-03,7.033125000000002,13.741666666666674,20.73666666666666,38.25197916666671,24.85614583333331,31.38208333333333,53.17538789118031,81.67008333333332,3.805208333333335,3.9479809196562496,5.831666666666664,20.413958333333365,20.65000946979167,0.0,4.966666666666668,6.429583333333341,44.22572916666669,43.916875,34.51385416666661,44.79208333333332,38.97479166666668,55.591022293504444,133.59437666666665,80.60687499999996,33.66552083333336,5.452187499999997,159.47760416666662,143.23333645833344,80.29243219656252,84.2893750000001,13.30107135,26.85854529,101.0070833,44.86933333,30.69789343,37.92698176,73.47,42.81808747,47.08386111,60.78534005,96.45712492,64.16905828,45.10073611,138.0857361,0.674479167,51.34835106,97.66469097,104.2666528,30.30808672,27.58148958,74.7034375,26.61817083,13.70567708,31.1578125,25.68936458,40.20729514,48.44798958,56.87339583,42.57103125,128.945308,38.941375,4.827482665,135.3236458,81.94107292,159.6492674,46.53485069,32.31817708,29.54194444,78.20109375,97.16421875,70.740625,70.68859375,5.603541667,9.488892223196927
2017-09-04,6.86697916666666,13.714375000000029,20.75125000000001,38.369374999999984,24.845416666666647,31.41916666666666,53.18006710167243,81.65337499999997,3.815104166666668,3.958400635010418,5.834166666666658,20.372604166666616,20.606277272708336,0.0,4.979374999999998,6.458645833333328,44.24635416666669,43.93208333333336,34.45166666666667,44.74229166666664,38.964479166666685,55.584893397487335,133.54374958333358,80.61718749999999,33.60895833333334,5.461145833333337,159.54687520833315,143.21927375,80.32409835104168,84.26260416666668,12.714927932,26.58500357,100.9218924,44.84374306,30.57169466,37.74645704,73.47048611,42.79770433,47.03202083,60.66542782,96.17986877,64.06663826,44.52311458,137.6712222,0.720069444,51.66371699,97.6291355,104.2660972,30.35029339,27.52221875,74.66442708,26.49670833,13.26364584,31.05786458,25.87821875,40.25948264,48.40937847,56.87134722,42.42566667,128.8823428,39.217911459999996,4.805668456,135.22453124999998,81.90891146,159.59707989999998,46.337706595,32.313229164999996,29.542274305,78.15973958000001,97.13106771,70.67786458500001,70.61950521,5.5697916665000005,9.488892223196927
2017-09-05,6.7342708333333325,13.680937500000004,20.77738095238093,38.430416666666645,24.86822916666664,30.31958333333333,53.18474631216455,81.67293749999997,3.860416666666667,4.002049517031252,5.856458333333325,20.33281249999997,20.568586742395837,0.0,5.010416666666668,6.558541666666666,44.28635416666668,43.97947916666664,34.42499999999999,44.73729166666666,38.99687500000001,55.57876450147023,133.4929162499999,80.64427083333328,33.58625,5.489374999999999,159.5891697916668,143.21771041666668,80.36975183833336,84.25385416666668,12.128784514,26.44302431,100.9019271,44.79678125,30.5126313,37.81711288,73.47,42.77591494,47.13953819,60.59280516,96.12983261,64.22097818,44.12568403,137.3796771,0.857395833,51.65906637,97.60800762,104.2668611,30.40437505,27.45997917,74.608125,26.41852708,12.42624998,30.98822917,25.66248958,40.28472569,48.39496875,56.871,42.38599653,128.8588047,39.421375,4.87822917,135.1630729,81.8745625,159.5188854,46.29224653,32.32706597,29.54114583,78.13692708,97.10208333,70.6171875,70.55322917,5.624583333,9.488892223196927
2017-09-06,6.677291666666669,13.652604166666684,20.774999999999988,38.47822916666669,24.856770833333314,29.77125,53.18942552265666,81.72226041666666,3.919583333333333,4.057365065708332,5.888333333333339,20.311041666666643,20.54610454552083,0.0,5.048437500000003,6.668645833333337,44.33489583333337,44.03114583333334,34.39520833333334,44.72895833333329,39.01291666666665,55.57263560545312,133.4412484375,80.64572916666664,33.560520833333335,5.525625000000002,159.62864500000003,143.21041906250016,80.43918003364585,84.27270833333334,11.542641096,26.39149639,100.9259375,44.75962847,30.53072072,37.92440066,73.47,42.7736568,47.00840972,60.62202472,96.11849702,64.00219444,44.01057986,137.2128021,1.089270833,51.62983048,97.64244893,104.2723819,30.44470672,27.43425,74.54213542,26.35258542,11.50645833,30.96348958,25.46467708,40.29406597,48.452625,56.87238889,42.41695139,128.8624368,39.4795,4.8643836895,135.14406255,81.840786455,159.46754865,46.373774305,32.32626736,29.539296874999998,78.11953125,97.07809896,70.55893229,70.490234375,5.622395833500001,9.488892223196927
